,index,composer_name,composer_gender,name,path,set_id,composer_path,desc,sets,scores,scores_paths,track_names,contains_piano_track?,type0_path
319,319,Clara Mathilda Faisst,female,Ich ging im Walde den alten Steig,"Faisst,_Clara_Mathilda/5_Lieder,_Op.4/3_Ich_ging_im_Walde_den_alten_Steig",5103264.0,"Faisst,_Clara_Mathilda","German composer, pianist and teacher",9.0,27.0,"../Lieder/scores/Faisst,_Clara_Mathilda/5_Lieder,_Op.4/3_Ich_ging_im_Walde_den_alten_Steig/lc6179292.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faisst,_Clara_Mathilda/5_Lieder,_Op.4/3_Ich_ging_im_Walde_den_alten_Steig/lc6179292.mid_type0.mid"
320,320,Clara Mathilda Faisst,female,Lied,"Faisst,_Clara_Mathilda/5_Lieder,_Op.4/4_Lied",5103264.0,"Faisst,_Clara_Mathilda","German composer, pianist and teacher",9.0,27.0,"../Lieder/scores/Faisst,_Clara_Mathilda/5_Lieder,_Op.4/4_Lied/lc6179305.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faisst,_Clara_Mathilda/5_Lieder,_Op.4/4_Lied/lc6179305.mid_type0.mid"
321,321,Clara Mathilda Faisst,female,Lied aus Bosnien,"Faisst,_Clara_Mathilda/5_Lieder,_Op.4/5_Lied_aus_Bosnien",5103264.0,"Faisst,_Clara_Mathilda","German composer, pianist and teacher",9.0,27.0,"../Lieder/scores/Faisst,_Clara_Mathilda/5_Lieder,_Op.4/5_Lied_aus_Bosnien/lc6179338.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faisst,_Clara_Mathilda/5_Lieder,_Op.4/5_Lied_aus_Bosnien/lc6179338.mid_type0.mid"
322,322,Clara Mathilda Faisst,female,"Ich glaub’, lieber Schatz..","Faisst,_Clara_Mathilda/5_Lieder,_Op.6/1_Ich_glaub’,_lieber_Schatz",5104226.0,"Faisst,_Clara_Mathilda","German composer, pianist and teacher",9.0,27.0,"../Lieder/scores/Faisst,_Clara_Mathilda/5_Lieder,_Op.6/1_Ich_glaub’,_lieber_Schatz/lc6259566.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faisst,_Clara_Mathilda/5_Lieder,_Op.6/1_Ich_glaub’,_lieber_Schatz/lc6259566.mid_type0.mid"
323,323,Clara Mathilda Faisst,female,Hast nicht ein einzig Mal zurückgeschaut,"Faisst,_Clara_Mathilda/5_Lieder,_Op.6/2_Hast_nicht_ein_einzig_Mal_zurückgeschaut",5104226.0,"Faisst,_Clara_Mathilda","German composer, pianist and teacher",9.0,27.0,"../Lieder/scores/Faisst,_Clara_Mathilda/5_Lieder,_Op.6/2_Hast_nicht_ein_einzig_Mal_zurückgeschaut/lc6259568.mid","['other', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faisst,_Clara_Mathilda/5_Lieder,_Op.6/2_Hast_nicht_ein_einzig_Mal_zurückgeschaut/lc6259568.mid_type0.mid"
324,324,Clara Mathilda Faisst,female,Jugend,"Faisst,_Clara_Mathilda/5_Lieder,_Op.6/4_Jugend",5104226.0,"Faisst,_Clara_Mathilda","German composer, pianist and teacher",9.0,27.0,"../Lieder/scores/Faisst,_Clara_Mathilda/5_Lieder,_Op.6/4_Jugend/lc6259569.mid","['other', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faisst,_Clara_Mathilda/5_Lieder,_Op.6/4_Jugend/lc6259569.mid_type0.mid"
325,325,Evelyn Faltis,female,Unklarheit,"Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/1_Unklarheit",5106920.0,"Faltis,_Evelyn",Bohemian composer,1.0,4.0,"../Lieder/scores/Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/1_Unklarheit/lc6595529.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/1_Unklarheit/lc6595529.mid_type0.mid"
326,326,Evelyn Faltis,female,Zeig mir dein wahres Bild,"Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/2_Zeig_mir_dein_wahres_Bild",5106920.0,"Faltis,_Evelyn",Bohemian composer,1.0,4.0,"../Lieder/scores/Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/2_Zeig_mir_dein_wahres_Bild/lc6598190.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/2_Zeig_mir_dein_wahres_Bild/lc6598190.mid_type0.mid"
327,327,Evelyn Faltis,female,Sprich,"Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/3_Sprich",5106920.0,"Faltis,_Evelyn",Bohemian composer,1.0,4.0,"../Lieder/scores/Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/3_Sprich/lc6598231.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/3_Sprich/lc6598231.mid_type0.mid"
328,328,Evelyn Faltis,female,Heimkehr,"Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/4_Heimkehr",5106920.0,"Faltis,_Evelyn",Bohemian composer,1.0,4.0,"../Lieder/scores/Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/4_Heimkehr/lc6598318.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/4_Heimkehr/lc6598318.mid_type0.mid"
329,329,Louise Farrenc,female,Le berger fidèle,"Farrenc,_Louise/_/Le_berger_fidèle",5106921.0,"Farrenc,_Louise","French composer, virtuosa pianist and teacher",1.0,1.0,"../Lieder/scores/Farrenc,_Louise/_/Le_berger_fidèle/lc6598368.mid","['voice', 'other']",False,"../author-profiling-in-symbolic-music/type 0 midis/Farrenc,_Louise/_/Le_berger_fidèle/lc6598368.mid_type0.mid"
330,330,Gabriel Fauré,male,Après un rêve,"Fauré,_Gabriel/3_Songs,_Op.7/1_Après_un_rêve",5108674.0,"Fauré,_Gabriel","French composer, organist, pianist and teacher",3.0,12.0,"../Lieder/scores/Fauré,_Gabriel/3_Songs,_Op.7/1_Après_un_rêve/lc6810863.mid","['other', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Fauré,_Gabriel/3_Songs,_Op.7/1_Après_un_rêve/lc6810863.mid_type0.mid"
331,331,Gabriel Fauré,male,Hymne,"Fauré,_Gabriel/3_Songs,_Op.7/2_Hymne",5108674.0,"Fauré,_Gabriel","French composer, organist, pianist and teacher",3.0,12.0,"../Lieder/scores/Fauré,_Gabriel/3_Songs,_Op.7/2_Hymne/lc6772652.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Fauré,_Gabriel/3_Songs,_Op.7/2_Hymne/lc6772652.mid_type0.mid"
332,332,Gabriel Fauré,male,Barcarolle,"Fauré,_Gabriel/3_Songs,_Op.7/3_Barcarolle",5108674.0,"Fauré,_Gabriel","French composer, organist, pianist and teacher",3.0,12.0,"../Lieder/scores/Fauré,_Gabriel/3_Songs,_Op.7/3_Barcarolle/lc6772888.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Fauré,_Gabriel/3_Songs,_Op.7/3_Barcarolle/lc6772888.mid_type0.mid"
333,333,Gabriel Fauré,male,Larmes,"Fauré,_Gabriel/4_Songs,_Op.51/1_Larmes",5102376.0,"Fauré,_Gabriel","French composer, organist, pianist and teacher",3.0,12.0,"../Lieder/scores/Fauré,_Gabriel/4_Songs,_Op.51/1_Larmes/lc6135958.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Fauré,_Gabriel/4_Songs,_Op.51/1_Larmes/lc6135958.mid_type0.mid"
334,334,Gabriel Fauré,male,Au cimetière,"Fauré,_Gabriel/4_Songs,_Op.51/2_Au_cimetière",5102376.0,"Fauré,_Gabriel","French composer, organist, pianist and teacher",3.0,12.0,"../Lieder/scores/Fauré,_Gabriel/4_Songs,_Op.51/2_Au_cimetière/lc6137985.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Fauré,_Gabriel/4_Songs,_Op.51/2_Au_cimetière/lc6137985.mid_type0.mid"
335,335,Gabriel Fauré,male,Spleen,"Fauré,_Gabriel/4_Songs,_Op.51/3_Spleen",5102376.0,"Fauré,_Gabriel","French composer, organist, pianist and teacher",3.0,12.0,"../Lieder/scores/Fauré,_Gabriel/4_Songs,_Op.51/3_Spleen/lc6141092.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Fauré,_Gabriel/4_Songs,_Op.51/3_Spleen/lc6141092.mid_type0.mid"
336,336,Gabriel Fauré,male,La rose,"Fauré,_Gabriel/4_Songs,_Op.51/4_La_rose",5102376.0,"Fauré,_Gabriel","French composer, organist, pianist and teacher",3.0,12.0,"../Lieder/scores/Fauré,_Gabriel/4_Songs,_Op.51/4_La_rose/lc6138105.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Fauré,_Gabriel/4_Songs,_Op.51/4_La_rose/lc6138105.mid_type0.mid"
337,337,Gabriel Fauré,male,Mandoline,"Fauré,_Gabriel/Cinq_Mélodies,_Op.58/1_Mandoline",5099424.0,"Fauré,_Gabriel","French composer, organist, pianist and teacher",3.0,12.0,"../Lieder/scores/Fauré,_Gabriel/Cinq_Mélodies,_Op.58/1_Mandoline/lc5598547.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Fauré,_Gabriel/Cinq_Mélodies,_Op.58/1_Mandoline/lc5598547.mid_type0.mid"
338,338,Gabriel Fauré,male,En sourdine,"Fauré,_Gabriel/Cinq_Mélodies,_Op.58/2_En_sourdine",5099424.0,"Fauré,_Gabriel","French composer, organist, pianist and teacher",3.0,12.0,"../Lieder/scores/Fauré,_Gabriel/Cinq_Mélodies,_Op.58/2_En_sourdine/lc5626070.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Fauré,_Gabriel/Cinq_Mélodies,_Op.58/2_En_sourdine/lc5626070.mid_type0.mid"
339,339,Gabriel Fauré,male,Green,"Fauré,_Gabriel/Cinq_Mélodies,_Op.58/3_Green",5099424.0,"Fauré,_Gabriel","French composer, organist, pianist and teacher",3.0,12.0,"../Lieder/scores/Fauré,_Gabriel/Cinq_Mélodies,_Op.58/3_Green/lc5627879.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Fauré,_Gabriel/Cinq_Mélodies,_Op.58/3_Green/lc5627879.mid_type0.mid"
340,340,Gabriel Fauré,male,A Clymène,"Fauré,_Gabriel/Cinq_Mélodies,_Op.58/4_A_Clymène",5099424.0,"Fauré,_Gabriel","French composer, organist, pianist and teacher",3.0,12.0,"../Lieder/scores/Fauré,_Gabriel/Cinq_Mélodies,_Op.58/4_A_Clymène/lc5612951.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Fauré,_Gabriel/Cinq_Mélodies,_Op.58/4_A_Clymène/lc5612951.mid_type0.mid"
341,341,Gabriel Fauré,male,C’est l’extase,"Fauré,_Gabriel/Cinq_Mélodies,_Op.58/5_C’est_l’extase",5099424.0,"Fauré,_Gabriel","French composer, organist, pianist and teacher",3.0,12.0,"../Lieder/scores/Fauré,_Gabriel/Cinq_Mélodies,_Op.58/5_C’est_l’extase/lc5605080.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Fauré,_Gabriel/Cinq_Mélodies,_Op.58/5_C’est_l’extase/lc5605080.mid_type0.mid"
342,342,Gabrielle Ferrari,female,Le Sommeil,"Ferrari,_Gabrielle/_/Le_Sommeil",5079368.0,"Ferrari,_Gabrielle",French pianist and composer,1.0,2.0,"../Lieder/scores/Ferrari,_Gabrielle/_/Le_Sommeil/lc6567603.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Ferrari,_Gabrielle/_/Le_Sommeil/lc6567603.mid_type0.mid"
343,343,Gabrielle Ferrari,female,"Lontan dagli occhi, lontan dal cuore, Op.17","Ferrari,_Gabrielle/_/Lontan_dagli_occhi,_lontan_dal_cuore,_Op.17",5079368.0,"Ferrari,_Gabrielle",French pianist and composer,1.0,2.0,"../Lieder/scores/Ferrari,_Gabrielle/_/Lontan_dagli_occhi,_lontan_dal_cuore,_Op.17/lc6568021.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Ferrari,_Gabrielle/_/Lontan_dagli_occhi,_lontan_dal_cuore,_Op.17/lc6568021.mid_type0.mid"
344,344,Robert Franz,male,Ihr Auge,"Franz,_Robert/12_Gesänge,_Op.1/01_Ihr_Auge",5099780.0,"Franz,_Robert",German composer,7.0,48.0,"../Lieder/scores/Franz,_Robert/12_Gesänge,_Op.1/01_Ihr_Auge/lc5660573.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/12_Gesänge,_Op.1/01_Ihr_Auge/lc5660573.mid_type0.mid"
345,345,Robert Franz,male,Nachtlied,"Franz,_Robert/12_Gesänge,_Op.1/02_Nachtlied",5099780.0,"Franz,_Robert",German composer,7.0,48.0,"../Lieder/scores/Franz,_Robert/12_Gesänge,_Op.1/02_Nachtlied/lc5660578.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/12_Gesänge,_Op.1/02_Nachtlied/lc5660578.mid_type0.mid"
346,346,Robert Franz,male,Die Lotosblume,"Franz,_Robert/12_Gesänge,_Op.1/03_Die_Lotosblume",5099780.0,"Franz,_Robert",German composer,7.0,48.0,"../Lieder/scores/Franz,_Robert/12_Gesänge,_Op.1/03_Die_Lotosblume/lc5660581.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/12_Gesänge,_Op.1/03_Die_Lotosblume/lc5660581.mid_type0.mid"
347,347,Robert Franz,male,Tanzlied im Mai,"Franz,_Robert/12_Gesänge,_Op.1/06_Tanzlied_im_Mai",5099780.0,"Franz,_Robert",German composer,7.0,48.0,"../Lieder/scores/Franz,_Robert/12_Gesänge,_Op.1/06_Tanzlied_im_Mai/lc5667967.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/12_Gesänge,_Op.1/06_Tanzlied_im_Mai/lc5667967.mid_type0.mid"
348,348,Robert Franz,male,Für Einen,"Franz,_Robert/12_Gesänge,_Op.1/08_Für_Einen",5099780.0,"Franz,_Robert",German composer,7.0,48.0,"../Lieder/scores/Franz,_Robert/12_Gesänge,_Op.1/08_Für_Einen/lc5800427.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/12_Gesänge,_Op.1/08_Für_Einen/lc5800427.mid_type0.mid"
349,349,Robert Franz,male,Schlummerlied,"Franz,_Robert/12_Gesänge,_Op.1/10_Schlummerlied",5099780.0,"Franz,_Robert",German composer,7.0,48.0,"../Lieder/scores/Franz,_Robert/12_Gesänge,_Op.1/10_Schlummerlied/lc5801742.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/12_Gesänge,_Op.1/10_Schlummerlied/lc5801742.mid_type0.mid"
350,350,Robert Franz,male,"Vöglein, wohin so schnell?","Franz,_Robert/12_Gesänge,_Op.1/11_Vöglein,_wohin_so_schnell",5099780.0,"Franz,_Robert",German composer,7.0,48.0,"../Lieder/scores/Franz,_Robert/12_Gesänge,_Op.1/11_Vöglein,_wohin_so_schnell/lc5801791.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/12_Gesänge,_Op.1/11_Vöglein,_wohin_so_schnell/lc5801791.mid_type0.mid"
351,351,Robert Franz,male,In meinem Garten die Nelken,"Franz,_Robert/12_Gesänge,_Op.1/12_In_meinem_Garten_die_Nelken",5099780.0,"Franz,_Robert",German composer,7.0,48.0,"../Lieder/scores/Franz,_Robert/12_Gesänge,_Op.1/12_In_meinem_Garten_die_Nelken/lc5801830.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/12_Gesänge,_Op.1/12_In_meinem_Garten_die_Nelken/lc5801830.mid_type0.mid"
352,352,Robert Franz,male,"Mutter, o sing’ mich zur Ruh’!","Franz,_Robert/6_Gesänge,_Op.10/3_Mutter,_o_sing’_mich_zur_Ruh’!",5109140.0,"Franz,_Robert",German composer,7.0,48.0,"../Lieder/scores/Franz,_Robert/6_Gesänge,_Op.10/3_Mutter,_o_sing’_mich_zur_Ruh’!/lc6826058.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/6_Gesänge,_Op.10/3_Mutter,_o_sing’_mich_zur_Ruh’!/lc6826058.mid_type0.mid"
353,353,Robert Franz,male,"Und die Rosen, die prangen","Franz,_Robert/6_Gesänge,_Op.10/5_Und_die_Rosen,_die_prangen",5109140.0,"Franz,_Robert",German composer,7.0,48.0,"../Lieder/scores/Franz,_Robert/6_Gesänge,_Op.10/5_Und_die_Rosen,_die_prangen/lc6827644.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/6_Gesänge,_Op.10/5_Und_die_Rosen,_die_prangen/lc6827644.mid_type0.mid"
354,354,Robert Franz,male,Widmung,"Franz,_Robert/6_Gesänge,_Op.14/1_Widmung",5032888.0,"Franz,_Robert",German composer,7.0,48.0,"../Lieder/scores/Franz,_Robert/6_Gesänge,_Op.14/1_Widmung/lc5117906.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/6_Gesänge,_Op.14/1_Widmung/lc5117906.mid_type0.mid"
355,355,Robert Franz,male,Lenz,"Franz,_Robert/6_Gesänge,_Op.14/2_Lenz",5032888.0,"Franz,_Robert",German composer,7.0,48.0,"../Lieder/scores/Franz,_Robert/6_Gesänge,_Op.14/2_Lenz/lc5117956.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/6_Gesänge,_Op.14/2_Lenz/lc5117956.mid_type0.mid"
356,356,Robert Franz,male,Waldfahrt,"Franz,_Robert/6_Gesänge,_Op.14/3_Waldfahrt",5032888.0,"Franz,_Robert",German composer,7.0,48.0,"../Lieder/scores/Franz,_Robert/6_Gesänge,_Op.14/3_Waldfahrt/lc5118339.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/6_Gesänge,_Op.14/3_Waldfahrt/lc5118339.mid_type0.mid"
357,357,Robert Franz,male,Volkslied,"Franz,_Robert/6_Gesänge,_Op.14/4_Volkslied",5032888.0,"Franz,_Robert",German composer,7.0,48.0,"../Lieder/scores/Franz,_Robert/6_Gesänge,_Op.14/4_Volkslied/lc5118411.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/6_Gesänge,_Op.14/4_Volkslied/lc5118411.mid_type0.mid"
358,358,Robert Franz,male,Liebesfrühling,"Franz,_Robert/6_Gesänge,_Op.14/5_Liebesfrühling",5032888.0,"Franz,_Robert",German composer,7.0,48.0,"../Lieder/scores/Franz,_Robert/6_Gesänge,_Op.14/5_Liebesfrühling/lc4976682.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/6_Gesänge,_Op.14/5_Liebesfrühling/lc4976682.mid_type0.mid"
359,359,Robert Franz,male,Frage nicht,"Franz,_Robert/6_Gesänge,_Op.14/6_Frage_nicht",5032888.0,"Franz,_Robert",German composer,7.0,48.0,"../Lieder/scores/Franz,_Robert/6_Gesänge,_Op.14/6_Frage_nicht/lc5118522.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/6_Gesänge,_Op.14/6_Frage_nicht/lc5118522.mid_type0.mid"
360,360,Robert Franz,male,Du liebes Auge,"Franz,_Robert/6_Gesänge,_Op.16/1_Du_liebes_Auge",5032875.0,"Franz,_Robert",German composer,7.0,48.0,"../Lieder/scores/Franz,_Robert/6_Gesänge,_Op.16/1_Du_liebes_Auge/lc4928153.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/6_Gesänge,_Op.16/1_Du_liebes_Auge/lc4928153.mid_type0.mid"
361,361,Robert Franz,male,Im Sommer,"Franz,_Robert/6_Gesänge,_Op.16/2_Im_Sommer",5032875.0,"Franz,_Robert",German composer,7.0,48.0,"../Lieder/scores/Franz,_Robert/6_Gesänge,_Op.16/2_Im_Sommer/lc6800412.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/6_Gesänge,_Op.16/2_Im_Sommer/lc6800412.mid_type0.mid"
362,362,Robert Franz,male,Abends,"Franz,_Robert/6_Gesänge,_Op.16/4_Abends",5032875.0,"Franz,_Robert",German composer,7.0,48.0,"../Lieder/scores/Franz,_Robert/6_Gesänge,_Op.16/4_Abends/lc6801340.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/6_Gesänge,_Op.16/4_Abends/lc6801340.mid_type0.mid"
363,363,Robert Franz,male,Weisst du noch,"Franz,_Robert/6_Gesänge,_Op.16/5_Weisst_du_noch",5032875.0,"Franz,_Robert",German composer,7.0,48.0,"../Lieder/scores/Franz,_Robert/6_Gesänge,_Op.16/5_Weisst_du_noch/lc6801402.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/6_Gesänge,_Op.16/5_Weisst_du_noch/lc6801402.mid_type0.mid"
364,364,Robert Franz,male,Um Mitternacht,"Franz,_Robert/6_Gesänge,_Op.16/6_Um_Mitternacht",5032875.0,"Franz,_Robert",German composer,7.0,48.0,"../Lieder/scores/Franz,_Robert/6_Gesänge,_Op.16/6_Um_Mitternacht/lc6801790.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/6_Gesänge,_Op.16/6_Um_Mitternacht/lc6801790.mid_type0.mid"
365,365,Robert Franz,male,Des Müden Abendlied,"Franz,_Robert/6_Gesänge,_Op.26/4_Des_Müden_Abendlied",5032887.0,"Franz,_Robert",German composer,7.0,48.0,"../Lieder/scores/Franz,_Robert/6_Gesänge,_Op.26/4_Des_Müden_Abendlied/lc6805149.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/6_Gesänge,_Op.26/4_Des_Müden_Abendlied/lc6805149.mid_type0.mid"
366,366,Robert Franz,male,An den Wind,"Franz,_Robert/6_Gesänge,_Op.26/6_An_den_Wind",5032887.0,"Franz,_Robert",German composer,7.0,48.0,"../Lieder/scores/Franz,_Robert/6_Gesänge,_Op.26/6_An_den_Wind/lc6806187.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/6_Gesänge,_Op.26/6_An_den_Wind/lc6806187.mid_type0.mid"
367,367,Robert Franz,male,Die Liebe hat gelogen!,"Franz,_Robert/6_Gesänge,_Op.6/4_Die_Liebe_hat_gelogen!",5032885.0,"Franz,_Robert",German composer,7.0,48.0,"../Lieder/scores/Franz,_Robert/6_Gesänge,_Op.6/4_Die_Liebe_hat_gelogen!/lc4976604.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/6_Gesänge,_Op.6/4_Die_Liebe_hat_gelogen!/lc4976604.mid_type0.mid"
368,368,Robert Franz,male,Der Schnee ist zergangen,"Franz,_Robert/6_Gesänge,_Op.6/5_Der_Schnee_ist_zergangen",5032885.0,"Franz,_Robert",German composer,7.0,48.0,"../Lieder/scores/Franz,_Robert/6_Gesänge,_Op.6/5_Der_Schnee_ist_zergangen/lc5644072.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/6_Gesänge,_Op.6/5_Der_Schnee_ist_zergangen/lc5644072.mid_type0.mid"
369,369,Robert Franz,male,Tränen,"Franz,_Robert/6_Gesänge,_Op.6/6_Tränen",5032885.0,"Franz,_Robert",German composer,7.0,48.0,"../Lieder/scores/Franz,_Robert/6_Gesänge,_Op.6/6_Tränen/lc5828468.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/6_Gesänge,_Op.6/6_Tränen/lc5828468.mid_type0.mid"
370,370,Robert Franz,male,O lüge nicht,"Franz,_Robert/6_Lieder,_Op.25/2_O_lüge_nicht",5109143.0,"Franz,_Robert",German composer,7.0,48.0,"../Lieder/scores/Franz,_Robert/6_Lieder,_Op.25/2_O_lüge_nicht/lc6811470.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/6_Lieder,_Op.25/2_O_lüge_nicht/lc6811470.mid_type0.mid"
371,371,Robert Franz,male,Ich hab’ im Traum geweinet,"Franz,_Robert/6_Lieder,_Op.25/3_Ich_hab’_im_Traum_geweinet",5109143.0,"Franz,_Robert",German composer,7.0,48.0,"../Lieder/scores/Franz,_Robert/6_Lieder,_Op.25/3_Ich_hab’_im_Traum_geweinet/lc6812631.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/6_Lieder,_Op.25/3_Ich_hab’_im_Traum_geweinet/lc6812631.mid_type0.mid"
372,372,Robert Franz,male,Im wunderschönen Monat Mai,"Franz,_Robert/6_Lieder,_Op.25/5_Im_wunderschönen_Monat_Mai",5109143.0,"Franz,_Robert",German composer,7.0,48.0,"../Lieder/scores/Franz,_Robert/6_Lieder,_Op.25/5_Im_wunderschönen_Monat_Mai/lc6813842.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/6_Lieder,_Op.25/5_Im_wunderschönen_Monat_Mai/lc6813842.mid_type0.mid"
373,373,Robert Franz,male,Auf dem Meere,"Franz,_Robert/6_Lieder,_Op.25/6_Auf_dem_Meere",5109143.0,"Franz,_Robert",German composer,7.0,48.0,"../Lieder/scores/Franz,_Robert/6_Lieder,_Op.25/6_Auf_dem_Meere/lc6816059.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/6_Lieder,_Op.25/6_Auf_dem_Meere/lc6816059.mid_type0.mid"
374,374,Eleanor Everest Freer,female,The boat is chafing at our long delay,"Freer,_Eleanor_Everest/2_Songs,_Op.16/1_The_boat_is_chafing_at_our_long_delay",5106922.0,"Freer,_Eleanor_Everest",American composer and philanthropist,1.0,2.0,"../Lieder/scores/Freer,_Eleanor_Everest/2_Songs,_Op.16/1_The_boat_is_chafing_at_our_long_delay/lc6598624.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Freer,_Eleanor_Everest/2_Songs,_Op.16/1_The_boat_is_chafing_at_our_long_delay/lc6598624.mid_type0.mid"
