,index,composer_name,composer_gender,name,path,set_id,composer_path,desc,sets,scores,scores_paths,track_names,contains_piano_track?,type0_path
327,327,Evelyn Faltis,female,Sprich,"Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/3_Sprich",5106920.0,"Faltis,_Evelyn",Bohemian composer,1.0,4.0,"../Lieder/scores/Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/3_Sprich/lc6598231.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/3_Sprich/lc6598231.mid_type0.mid"
328,328,Evelyn Faltis,female,Heimkehr,"Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/4_Heimkehr",5106920.0,"Faltis,_Evelyn",Bohemian composer,1.0,4.0,"../Lieder/scores/Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/4_Heimkehr/lc6598318.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/4_Heimkehr/lc6598318.mid_type0.mid"
329,329,Louise Farrenc,female,Le berger fidèle,"Farrenc,_Louise/_/Le_berger_fidèle",5106921.0,"Farrenc,_Louise","French composer, virtuosa pianist and teacher",1.0,1.0,"../Lieder/scores/Farrenc,_Louise/_/Le_berger_fidèle/lc6598368.mid","['voice', 'other']",False,"../author-profiling-in-symbolic-music/type 0 midis/Farrenc,_Louise/_/Le_berger_fidèle/lc6598368.mid_type0.mid"
342,342,Gabrielle Ferrari,female,Le Sommeil,"Ferrari,_Gabrielle/_/Le_Sommeil",5079368.0,"Ferrari,_Gabrielle",French pianist and composer,1.0,2.0,"../Lieder/scores/Ferrari,_Gabrielle/_/Le_Sommeil/lc6567603.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Ferrari,_Gabrielle/_/Le_Sommeil/lc6567603.mid_type0.mid"
343,343,Gabrielle Ferrari,female,"Lontan dagli occhi, lontan dal cuore, Op.17","Ferrari,_Gabrielle/_/Lontan_dagli_occhi,_lontan_dal_cuore,_Op.17",5079368.0,"Ferrari,_Gabrielle",French pianist and composer,1.0,2.0,"../Lieder/scores/Ferrari,_Gabrielle/_/Lontan_dagli_occhi,_lontan_dal_cuore,_Op.17/lc6568021.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Ferrari,_Gabrielle/_/Lontan_dagli_occhi,_lontan_dal_cuore,_Op.17/lc6568021.mid_type0.mid"
376,376,Virginia Gabriel,female,Alone,"Gabriel,_Virginia/_/Alone",5107057.0,"Gabriel,_Virginia",English singer and composer,1.0,4.0,"../Lieder/scores/Gabriel,_Virginia/_/Alone/lc6601231.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Gabriel,_Virginia/_/Alone/lc6601231.mid_type0.mid"
377,377,Virginia Gabriel,female,Only,"Gabriel,_Virginia/_/Only",5107057.0,"Gabriel,_Virginia",English singer and composer,1.0,4.0,"../Lieder/scores/Gabriel,_Virginia/_/Only/lc6603244.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Gabriel,_Virginia/_/Only/lc6603244.mid_type0.mid"
378,378,Virginia Gabriel,female,Sacred Vows,"Gabriel,_Virginia/_/Sacred_Vows",5107057.0,"Gabriel,_Virginia",English singer and composer,1.0,4.0,"../Lieder/scores/Gabriel,_Virginia/_/Sacred_Vows/lc6602016.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Gabriel,_Virginia/_/Sacred_Vows/lc6602016.mid_type0.mid"
379,379,Virginia Gabriel,female,The Skipper and his Boy,"Gabriel,_Virginia/_/The_Skipper_and_his_Boy",5107057.0,"Gabriel,_Virginia",English singer and composer,1.0,4.0,"../Lieder/scores/Gabriel,_Virginia/_/The_Skipper_and_his_Boy/lc6604146.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Gabriel,_Virginia/_/The_Skipper_and_his_Boy/lc6604146.mid_type0.mid"
380,380,Sophie Gail,female,Le serment,"Gail,_Sophie/_/Le_serment",5107059.0,"Gail,_Sophie",French singer and composer,1.0,2.0,"../Lieder/scores/Gail,_Sophie/_/Le_serment/lc6604249.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Gail,_Sophie/_/Le_serment/lc6604249.mid_type0.mid"
381,381,Sophie Gail,female,Les langueurs,"Gail,_Sophie/_/Les_langueurs",5107059.0,"Gail,_Sophie",French singer and composer,1.0,2.0,"../Lieder/scores/Gail,_Sophie/_/Les_langueurs/lc6604179.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Gail,_Sophie/_/Les_langueurs/lc6604179.mid_type0.mid"
382,382,Elisabetta de Gambarini,female,"Behold, Behold and Listen","Gambarini,_Elisabetta_de/_/Behold,_Behold_and_Listen",5107058.0,"Gambarini,_Elisabetta_de",British composer,1.0,1.0,"../Lieder/scores/Gambarini,_Elisabetta_de/_/Behold,_Behold_and_Listen/lc6604420.mid","['voice', 'other', 'other']",False,"../author-profiling-in-symbolic-music/type 0 midis/Gambarini,_Elisabetta_de/_/Behold,_Behold_and_Listen/lc6604420.mid_type0.mid"
383,383,Edward German,male,All the World Awakes Today,"German,_Edward/3_Spring_Songs/1_All_the_World_Awakes_Today",5103585.0,"German,_Edward",English musician and composer,1.0,3.0,"../Lieder/scores/German,_Edward/3_Spring_Songs/1_All_the_World_Awakes_Today/lc6243836.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/German,_Edward/3_Spring_Songs/1_All_the_World_Awakes_Today/lc6243836.mid_type0.mid"
384,384,Edward German,male,The Dew Upon the Lily,"German,_Edward/3_Spring_Songs/2_The_Dew_Upon_the_Lily",5103585.0,"German,_Edward",English musician and composer,1.0,3.0,"../Lieder/scores/German,_Edward/3_Spring_Songs/2_The_Dew_Upon_the_Lily/lc6243838.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/German,_Edward/3_Spring_Songs/2_The_Dew_Upon_the_Lily/lc6243838.mid_type0.mid"
385,385,Edward German,male,My Song Is of the Sturdy North,"German,_Edward/3_Spring_Songs/3_My_Song_Is_of_the_Sturdy_North",5103585.0,"German,_Edward",English musician and composer,1.0,3.0,"../Lieder/scores/German,_Edward/3_Spring_Songs/3_My_Song_Is_of_the_Sturdy_North/lc6243839.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/German,_Edward/3_Spring_Songs/3_My_Song_Is_of_the_Sturdy_North/lc6243839.mid_type0.mid"
398,398,Charles Gounod,male,Le Premier Jour de Mai,"Gounod,_Charles/6_Mélodies/1_Le_Premier_Jour_de_Mai",5079369.0,"Gounod,_Charles",French composer,1.0,6.0,"../Lieder/scores/Gounod,_Charles/6_Mélodies/1_Le_Premier_Jour_de_Mai/lc5079368.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Gounod,_Charles/6_Mélodies/1_Le_Premier_Jour_de_Mai/lc5079368.mid_type0.mid"
399,399,Charles Gounod,male,O Ma Belle Rebelle!,"Gounod,_Charles/6_Mélodies/2_O_Ma_Belle_Rebelle!",5079369.0,"Gounod,_Charles",French composer,1.0,6.0,"../Lieder/scores/Gounod,_Charles/6_Mélodies/2_O_Ma_Belle_Rebelle!/lc5079373.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Gounod,_Charles/6_Mélodies/2_O_Ma_Belle_Rebelle!/lc5079373.mid_type0.mid"
400,400,Charles Gounod,male,Aubade,"Gounod,_Charles/6_Mélodies/3_Aubade",5079369.0,"Gounod,_Charles",French composer,1.0,6.0,"../Lieder/scores/Gounod,_Charles/6_Mélodies/3_Aubade/lc5079378.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Gounod,_Charles/6_Mélodies/3_Aubade/lc5079378.mid_type0.mid"
401,401,Charles Gounod,male,Chant d’automne,"Gounod,_Charles/6_Mélodies/4_Chant_d’automne",5079369.0,"Gounod,_Charles",French composer,1.0,6.0,"../Lieder/scores/Gounod,_Charles/6_Mélodies/4_Chant_d’automne/lc5079391.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Gounod,_Charles/6_Mélodies/4_Chant_d’automne/lc5079391.mid_type0.mid"
402,402,Charles Gounod,male,Le lever,"Gounod,_Charles/6_Mélodies/5_Le_lever",5079369.0,"Gounod,_Charles",French composer,1.0,6.0,"../Lieder/scores/Gounod,_Charles/6_Mélodies/5_Le_lever/lc5163799.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Gounod,_Charles/6_Mélodies/5_Le_lever/lc5163799.mid_type0.mid"
403,403,Charles Gounod,male,Venise,"Gounod,_Charles/6_Mélodies/6_Venise",5079369.0,"Gounod,_Charles",French composer,1.0,6.0,"../Lieder/scores/Gounod,_Charles/6_Mélodies/6_Venise/lc5079394.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Gounod,_Charles/6_Mélodies/6_Venise/lc5079394.mid_type0.mid"
404,404,Clémence de Grandval,female,Chanson de Barberine,"Grandval,_Clémence_de/_/Chanson_de_Barberine",5104018.0,"Grandval,_Clémence_de",French composer,3.0,13.0,"../Lieder/scores/Grandval,_Clémence_de/_/Chanson_de_Barberine/lc6625925.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Grandval,_Clémence_de/_/Chanson_de_Barberine/lc6625925.mid_type0.mid"
405,405,Clémence de Grandval,female,L’absence,"Grandval,_Clémence_de/_/L’absence",5104018.0,"Grandval,_Clémence_de",French composer,3.0,13.0,"../Lieder/scores/Grandval,_Clémence_de/_/L’absence/lc6624112.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Grandval,_Clémence_de/_/L’absence/lc6624112.mid_type0.mid"
406,406,Clémence de Grandval,female,La délaissée,"Grandval,_Clémence_de/_/La_délaissée",5104018.0,"Grandval,_Clémence_de",French composer,3.0,13.0,"../Lieder/scores/Grandval,_Clémence_de/_/La_délaissée/lc6625953.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Grandval,_Clémence_de/_/La_délaissée/lc6625953.mid_type0.mid"
407,407,Clémence de Grandval,female,Le bohémien,"Grandval,_Clémence_de/_/Le_bohémien",5104018.0,"Grandval,_Clémence_de",French composer,3.0,13.0,"../Lieder/scores/Grandval,_Clémence_de/_/Le_bohémien/lc6239101.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Grandval,_Clémence_de/_/Le_bohémien/lc6239101.mid_type0.mid"
408,408,Clémence de Grandval,female,Les lucioles,"Grandval,_Clémence_de/_/Les_lucioles",5104018.0,"Grandval,_Clémence_de",French composer,3.0,13.0,"../Lieder/scores/Grandval,_Clémence_de/_/Les_lucioles/lc6626192.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Grandval,_Clémence_de/_/Les_lucioles/lc6626192.mid_type0.mid"
409,409,Clémence de Grandval,female,Sacrifice,"Grandval,_Clémence_de/_/Sacrifice",5104018.0,"Grandval,_Clémence_de",French composer,3.0,13.0,"../Lieder/scores/Grandval,_Clémence_de/_/Sacrifice/lc6626922.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Grandval,_Clémence_de/_/Sacrifice/lc6626922.mid_type0.mid"
410,410,Clémence de Grandval,female,Villanelle,"Grandval,_Clémence_de/_/Villanelle",5104018.0,"Grandval,_Clémence_de",French composer,3.0,13.0,"../Lieder/scores/Grandval,_Clémence_de/_/Villanelle/lc6626468.mid","['voice', 'other', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Grandval,_Clémence_de/_/Villanelle/lc6626468.mid_type0.mid"
411,411,Clémence de Grandval,female,Les clochettes,"Grandval,_Clémence_de/6_Nouvelles_mélodies/1_Les_clochettes",5107148.0,"Grandval,_Clémence_de",French composer,3.0,13.0,"../Lieder/scores/Grandval,_Clémence_de/6_Nouvelles_mélodies/1_Les_clochettes/lc6613355.mid","['voice', 'piano', 'piano', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Grandval,_Clémence_de/6_Nouvelles_mélodies/1_Les_clochettes/lc6613355.mid_type0.mid"
412,412,Clémence de Grandval,female,Si tu m’aimais!,"Grandval,_Clémence_de/6_Nouvelles_mélodies/2_Si_tu_m’aimais!",5107148.0,"Grandval,_Clémence_de",French composer,3.0,13.0,"../Lieder/scores/Grandval,_Clémence_de/6_Nouvelles_mélodies/2_Si_tu_m’aimais!/lc6613436.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Grandval,_Clémence_de/6_Nouvelles_mélodies/2_Si_tu_m’aimais!/lc6613436.mid_type0.mid"
413,413,Clémence de Grandval,female,Chanson,"Grandval,_Clémence_de/6_Nouvelles_mélodies/3_Chanson",5107148.0,"Grandval,_Clémence_de",French composer,3.0,13.0,"../Lieder/scores/Grandval,_Clémence_de/6_Nouvelles_mélodies/3_Chanson/lc6613481.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Grandval,_Clémence_de/6_Nouvelles_mélodies/3_Chanson/lc6613481.mid_type0.mid"
414,414,Clémence de Grandval,female,Mignonne,"Grandval,_Clémence_de/6_Nouvelles_mélodies/4_Mignonne",5107148.0,"Grandval,_Clémence_de",French composer,3.0,13.0,"../Lieder/scores/Grandval,_Clémence_de/6_Nouvelles_mélodies/4_Mignonne/lc6614717.mid","['voice', 'piano', 'piano', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Grandval,_Clémence_de/6_Nouvelles_mélodies/4_Mignonne/lc6614717.mid_type0.mid"
415,415,Clémence de Grandval,female,Rappelle-toi!,"Grandval,_Clémence_de/6_Nouvelles_mélodies/5_Rappelle-toi!",5107148.0,"Grandval,_Clémence_de",French composer,3.0,13.0,"../Lieder/scores/Grandval,_Clémence_de/6_Nouvelles_mélodies/5_Rappelle-toi!/lc6614760.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Grandval,_Clémence_de/6_Nouvelles_mélodies/5_Rappelle-toi!/lc6614760.mid_type0.mid"
416,416,Clémence de Grandval,female,Chrysa,"Grandval,_Clémence_de/6_Nouvelles_mélodies/6_Chrysa",5107148.0,"Grandval,_Clémence_de",French composer,3.0,13.0,"../Lieder/scores/Grandval,_Clémence_de/6_Nouvelles_mélodies/6_Chrysa/lc6615501.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Grandval,_Clémence_de/6_Nouvelles_mélodies/6_Chrysa/lc6615501.mid_type0.mid"
417,417,Louisa Gray,female,After so long,"Gray,_Louisa/_/After_so_long",5107149.0,"Gray,_Louisa",Composer of songs,1.0,7.0,"../Lieder/scores/Gray,_Louisa/_/After_so_long/lc6617407.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Gray,_Louisa/_/After_so_long/lc6617407.mid_type0.mid"
418,418,Louisa Gray,female,He doesn’t love me,"Gray,_Louisa/_/He_doesn’t_love_me",5107149.0,"Gray,_Louisa",Composer of songs,1.0,7.0,"../Lieder/scores/Gray,_Louisa/_/He_doesn’t_love_me/lc6617779.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Gray,_Louisa/_/He_doesn’t_love_me/lc6617779.mid_type0.mid"
419,419,Louisa Gray,female,"Sleep on, and dream of me","Gray,_Louisa/_/Sleep_on,_and_dream_of_me",5107149.0,"Gray,_Louisa",Composer of songs,1.0,7.0,"../Lieder/scores/Gray,_Louisa/_/Sleep_on,_and_dream_of_me/lc6620571.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Gray,_Louisa/_/Sleep_on,_and_dream_of_me/lc6620571.mid_type0.mid"
420,420,Louisa Gray,female,Then and now,"Gray,_Louisa/_/Then_and_now",5107149.0,"Gray,_Louisa",Composer of songs,1.0,7.0,"../Lieder/scores/Gray,_Louisa/_/Then_and_now/lc6620454.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Gray,_Louisa/_/Then_and_now/lc6620454.mid_type0.mid"
421,421,Louisa Gray,female,Under the Cliffs,"Gray,_Louisa/_/Under_the_Cliffs",5107149.0,"Gray,_Louisa",Composer of songs,1.0,7.0,"../Lieder/scores/Gray,_Louisa/_/Under_the_Cliffs/lc6620590.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Gray,_Louisa/_/Under_the_Cliffs/lc6620590.mid_type0.mid"
422,422,Louisa Gray,female,Unforgotten,"Gray,_Louisa/_/Unforgotten",5107149.0,"Gray,_Louisa",Composer of songs,1.0,7.0,"../Lieder/scores/Gray,_Louisa/_/Unforgotten/lc6620711.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Gray,_Louisa/_/Unforgotten/lc6620711.mid_type0.mid"
423,423,Louisa Gray,female,Yes and No,"Gray,_Louisa/_/Yes_and_No",5107149.0,"Gray,_Louisa",Composer of songs,1.0,7.0,"../Lieder/scores/Gray,_Louisa/_/Yes_and_No/lc6620845.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Gray,_Louisa/_/Yes_and_No/lc6620845.mid_type0.mid"
424,424,Luise Greger,female,Liebeslied,"Greger,_Luise/_/Liebeslied",5103397.0,"Greger,_Luise",German composer and pianist,4.0,9.0,"../Lieder/scores/Greger,_Luise/_/Liebeslied/lc6176486.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Greger,_Luise/_/Liebeslied/lc6176486.mid_type0.mid"
425,425,Luise Greger,female,Dein,"Greger,_Luise/3_Lieder,_Opp.122-124/1_Dein",5103381.0,"Greger,_Luise",German composer and pianist,4.0,9.0,"../Lieder/scores/Greger,_Luise/3_Lieder,_Opp.122-124/1_Dein/lc6173951.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Greger,_Luise/3_Lieder,_Opp.122-124/1_Dein/lc6173951.mid_type0.mid"
426,426,Luise Greger,female,"O, geh nicht vorüber","Greger,_Luise/3_Lieder,_Opp.122-124/2_O,_geh_nicht_vorüber",5103381.0,"Greger,_Luise",German composer and pianist,4.0,9.0,"../Lieder/scores/Greger,_Luise/3_Lieder,_Opp.122-124/2_O,_geh_nicht_vorüber/lc6174024.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Greger,_Luise/3_Lieder,_Opp.122-124/2_O,_geh_nicht_vorüber/lc6174024.mid_type0.mid"
427,427,Luise Greger,female,Ihr Gärtchen,"Greger,_Luise/3_Lieder,_Opp.122-124/3_Ihr_Gärtchen",5103381.0,"Greger,_Luise",German composer and pianist,4.0,9.0,"../Lieder/scores/Greger,_Luise/3_Lieder,_Opp.122-124/3_Ihr_Gärtchen/lc6174661.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Greger,_Luise/3_Lieder,_Opp.122-124/3_Ihr_Gärtchen/lc6174661.mid_type0.mid"
428,428,Luise Greger,female,Auf den Schwingen der Nacht,"Greger,_Luise/Lieder,_Op.125/1_Auf_den_Schwingen_der_Nacht",5103369.0,"Greger,_Luise",German composer and pianist,4.0,9.0,"../Lieder/scores/Greger,_Luise/Lieder,_Op.125/1_Auf_den_Schwingen_der_Nacht/lc6171447.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Greger,_Luise/Lieder,_Op.125/1_Auf_den_Schwingen_der_Nacht/lc6171447.mid_type0.mid"
429,429,Luise Greger,female,Es duften süss die Linden,"Greger,_Luise/Lieder,_Op.125/2_Es_duften_süss_die_Linden",5103369.0,"Greger,_Luise",German composer and pianist,4.0,9.0,"../Lieder/scores/Greger,_Luise/Lieder,_Op.125/2_Es_duften_süss_die_Linden/lc6171433.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Greger,_Luise/Lieder,_Op.125/2_Es_duften_süss_die_Linden/lc6171433.mid_type0.mid"
430,430,Luise Greger,female,"Kumm mit, Op.32","Greger,_Luise/Plattdeutsche_Lieder,_Opp.32-34/1_Kumm_mit,_Op.32",5104240.0,"Greger,_Luise",German composer and pianist,4.0,9.0,"../Lieder/scores/Greger,_Luise/Plattdeutsche_Lieder,_Opp.32-34/1_Kumm_mit,_Op.32/lc6267934.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Greger,_Luise/Plattdeutsche_Lieder,_Opp.32-34/1_Kumm_mit,_Op.32/lc6267934.mid_type0.mid"
431,431,Luise Greger,female,"Min Schatz is en Jäger, Op.33","Greger,_Luise/Plattdeutsche_Lieder,_Opp.32-34/2_Min_Schatz_is_en_Jäger,_Op.33",5104240.0,"Greger,_Luise",German composer and pianist,4.0,9.0,"../Lieder/scores/Greger,_Luise/Plattdeutsche_Lieder,_Opp.32-34/2_Min_Schatz_is_en_Jäger,_Op.33/lc6267935.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Greger,_Luise/Plattdeutsche_Lieder,_Opp.32-34/2_Min_Schatz_is_en_Jäger,_Op.33/lc6267935.mid_type0.mid"
432,432,Luise Greger,female,"Still, keiner darw dat weiten! Op.34","Greger,_Luise/Plattdeutsche_Lieder,_Opp.32-34/3_Still,_keiner_darw_dat_weiten!_Op.34",5104240.0,"Greger,_Luise",German composer and pianist,4.0,9.0,"../Lieder/scores/Greger,_Luise/Plattdeutsche_Lieder,_Opp.32-34/3_Still,_keiner_darw_dat_weiten!_Op.34/lc6267936.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Greger,_Luise/Plattdeutsche_Lieder,_Opp.32-34/3_Still,_keiner_darw_dat_weiten!_Op.34/lc6267936.mid_type0.mid"
433,433,Jane Mary Guest,female,"Marion, or Will ye gang to the burn side?","Guest,_Jane_Mary/_/Marion,_or_Will_ye_gang_to_the_burn_side",5107150.0,"Guest,_Jane_Mary",English composer and pianist,1.0,2.0,"../Lieder/scores/Guest,_Jane_Mary/_/Marion,_or_Will_ye_gang_to_the_burn_side/lc6622431.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Guest,_Jane_Mary/_/Marion,_or_Will_ye_gang_to_the_burn_side/lc6622431.mid_type0.mid"
434,434,Jane Mary Guest,female,The Bonnie Wee Wife,"Guest,_Jane_Mary/_/The_Bonnie_Wee_Wife",5107150.0,"Guest,_Jane_Mary",English composer and pianist,1.0,2.0,"../Lieder/scores/Guest,_Jane_Mary/_/The_Bonnie_Wee_Wife/lc6621051.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Guest,_Jane_Mary/_/The_Bonnie_Wee_Wife/lc6621051.mid_type0.mid"
441,441,Guy d'Hardelot,female,"Afterwards, Love!","Hardelot,_Guy_d’/_/Afterwards,_Love!",5107151.0,"Hardelot,_Guy_d’",French-English composer,1.0,9.0,"../Lieder/scores/Hardelot,_Guy_d’/_/Afterwards,_Love!/lc6627929.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Hardelot,_Guy_d’/_/Afterwards,_Love!/lc6627929.mid_type0.mid"
442,442,Guy d'Hardelot,female,Bouquet de violettes,"Hardelot,_Guy_d’/_/Bouquet_de_violettes",5107151.0,"Hardelot,_Guy_d’",French-English composer,1.0,9.0,"../Lieder/scores/Hardelot,_Guy_d’/_/Bouquet_de_violettes/lc6627964.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Hardelot,_Guy_d’/_/Bouquet_de_violettes/lc6627964.mid_type0.mid"
443,443,Guy d'Hardelot,female,I hid my love,"Hardelot,_Guy_d’/_/I_hid_my_love",5107151.0,"Hardelot,_Guy_d’",French-English composer,1.0,9.0,"../Lieder/scores/Hardelot,_Guy_d’/_/I_hid_my_love/lc6629763.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Hardelot,_Guy_d’/_/I_hid_my_love/lc6629763.mid_type0.mid"
444,444,Guy d'Hardelot,female,I knew,"Hardelot,_Guy_d’/_/I_knew",5107151.0,"Hardelot,_Guy_d’",French-English composer,1.0,9.0,"../Lieder/scores/Hardelot,_Guy_d’/_/I_knew/lc6629643.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Hardelot,_Guy_d’/_/I_knew/lc6629643.mid_type0.mid"
445,445,Guy d'Hardelot,female,I know a lovely garden,"Hardelot,_Guy_d’/_/I_know_a_lovely_garden",5107151.0,"Hardelot,_Guy_d’",French-English composer,1.0,9.0,"../Lieder/scores/Hardelot,_Guy_d’/_/I_know_a_lovely_garden/lc6629724.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Hardelot,_Guy_d’/_/I_know_a_lovely_garden/lc6629724.mid_type0.mid"
446,446,Guy d'Hardelot,female,In 1822,"Hardelot,_Guy_d’/_/In_1822",5107151.0,"Hardelot,_Guy_d’",French-English composer,1.0,9.0,"../Lieder/scores/Hardelot,_Guy_d’/_/In_1822/lc6629787.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Hardelot,_Guy_d’/_/In_1822/lc6629787.mid_type0.mid"
447,447,Guy d'Hardelot,female,La chanson de ma mie,"Hardelot,_Guy_d’/_/La_chanson_de_ma_mie",5107151.0,"Hardelot,_Guy_d’",French-English composer,1.0,9.0,"../Lieder/scores/Hardelot,_Guy_d’/_/La_chanson_de_ma_mie/lc6628030.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Hardelot,_Guy_d’/_/La_chanson_de_ma_mie/lc6628030.mid_type0.mid"
448,448,Guy d'Hardelot,female,The Dawn,"Hardelot,_Guy_d’/_/The_Dawn",5107151.0,"Hardelot,_Guy_d’",French-English composer,1.0,9.0,"../Lieder/scores/Hardelot,_Guy_d’/_/The_Dawn/lc6629619.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Hardelot,_Guy_d’/_/The_Dawn/lc6629619.mid_type0.mid"
449,449,Guy d'Hardelot,female,The Little White Town,"Hardelot,_Guy_d’/_/The_Little_White_Town",5107151.0,"Hardelot,_Guy_d’",French-English composer,1.0,9.0,"../Lieder/scores/Hardelot,_Guy_d’/_/The_Little_White_Town/lc6629808.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Hardelot,_Guy_d’/_/The_Little_White_Town/lc6629808.mid_type0.mid"
450,450,Joseph Haydn,male,"Despair, Hob.XXVIa:28","Haydn,_Joseph/10_Canzonets/01_Despair,_Hob.XXVIa28",5105779.0,"Haydn,_Joseph",Austrian composer,1.0,10.0,"../Lieder/scores/Haydn,_Joseph/10_Canzonets/01_Despair,_Hob.XXVIa28/lc6454673.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Haydn,_Joseph/10_Canzonets/01_Despair,_Hob.XXVIa28/lc6454673.mid_type0.mid"
