,index,composer_name,composer_gender,name,path,set_id,composer_path,desc,sets,scores,scores_paths,track_names,contains_piano_track?,type0_path
158,158,George Butterworth,male,Oh Fair Enough are Sky and Plain,"Butterworth,_George/Bredon_Hill_and_Other_Songs/2_Oh_Fair_Enough_are_Sky_and_Plain",5103551.0,"Butterworth,_George",English composer,3.0,12.0,"../Lieder/scores/Butterworth,_George/Bredon_Hill_and_Other_Songs/2_Oh_Fair_Enough_are_Sky_and_Plain/lc6378337.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Butterworth,_George/Bredon_Hill_and_Other_Songs/2_Oh_Fair_Enough_are_Sky_and_Plain/lc6378337.mid_type0.mid"
159,159,George Butterworth,male,When the Lad for Longing Sighs,"Butterworth,_George/Bredon_Hill_and_Other_Songs/3_When_the_Lad_for_Longing_Sighs",5103551.0,"Butterworth,_George",English composer,3.0,12.0,"../Lieder/scores/Butterworth,_George/Bredon_Hill_and_Other_Songs/3_When_the_Lad_for_Longing_Sighs/lc6378373.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Butterworth,_George/Bredon_Hill_and_Other_Songs/3_When_the_Lad_for_Longing_Sighs/lc6378373.mid_type0.mid"
160,160,George Butterworth,male,On the Idle Hill of Summer,"Butterworth,_George/Bredon_Hill_and_Other_Songs/4_On_the_Idle_Hill_of_Summer",5103551.0,"Butterworth,_George",English composer,3.0,12.0,"../Lieder/scores/Butterworth,_George/Bredon_Hill_and_Other_Songs/4_On_the_Idle_Hill_of_Summer/lc6379527.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Butterworth,_George/Bredon_Hill_and_Other_Songs/4_On_the_Idle_Hill_of_Summer/lc6379527.mid_type0.mid"
161,161,George Butterworth,male,With Rue my Heart is Laden,"Butterworth,_George/Bredon_Hill_and_Other_Songs/5_With_Rue_my_Heart_is_Laden",5103551.0,"Butterworth,_George",English composer,3.0,12.0,"../Lieder/scores/Butterworth,_George/Bredon_Hill_and_Other_Songs/5_With_Rue_my_Heart_is_Laden/lc6379750.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Butterworth,_George/Bredon_Hill_and_Other_Songs/5_With_Rue_my_Heart_is_Laden/lc6379750.mid_type0.mid"
162,162,Alfred Cellier,male,"Oh! Woman, Sweet Woman","Cellier,_Alfred/_/Oh!_Woman,_Sweet_Woman",5105983.0,"Cellier,_Alfred",British composer and conductor,1.0,1.0,"../Lieder/scores/Cellier,_Alfred/_/Oh!_Woman,_Sweet_Woman/lc6480111.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cellier,_Alfred/_/Oh!_Woman,_Sweet_Woman/lc6480111.mid_type0.mid"
163,163,Emmanuel Chabrier,male,Ballade des gros dindons,"Chabrier,_Emmanuel/_/Ballade_des_gros_dindons",5100086.0,"Chabrier,_Emmanuel",French Romantic composer and pianist,1.0,3.0,"../Lieder/scores/Chabrier,_Emmanuel/_/Ballade_des_gros_dindons/lc6587611.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Chabrier,_Emmanuel/_/Ballade_des_gros_dindons/lc6587611.mid_type0.mid"
164,164,Emmanuel Chabrier,male,Chanson pour Jeanne,"Chabrier,_Emmanuel/_/Chanson_pour_Jeanne",5100086.0,"Chabrier,_Emmanuel",French Romantic composer and pianist,1.0,3.0,"../Lieder/scores/Chabrier,_Emmanuel/_/Chanson_pour_Jeanne/lc6497657.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Chabrier,_Emmanuel/_/Chanson_pour_Jeanne/lc6497657.mid_type0.mid"
165,165,Emmanuel Chabrier,male,Villanelle des petits canards,"Chabrier,_Emmanuel/_/Villanelle_des_petits_canards",5100086.0,"Chabrier,_Emmanuel",French Romantic composer and pianist,1.0,3.0,"../Lieder/scores/Chabrier,_Emmanuel/_/Villanelle_des_petits_canards/lc5077917.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Chabrier,_Emmanuel/_/Villanelle_des_petits_canards/lc5077917.mid_type0.mid"
196,196,Ernest Chausson,male,Nanny,"Chausson,_Ernest/7_Mélodies,_Op.2/1_Nanny",5077648.0,"Chausson,_Ernest",French composer,2.0,12.0,"../Lieder/scores/Chausson,_Ernest/7_Mélodies,_Op.2/1_Nanny/lc5077645.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Chausson,_Ernest/7_Mélodies,_Op.2/1_Nanny/lc5077645.mid_type0.mid"
197,197,Ernest Chausson,male,Le Charme,"Chausson,_Ernest/7_Mélodies,_Op.2/2_Le_Charme",5077648.0,"Chausson,_Ernest",French composer,2.0,12.0,"../Lieder/scores/Chausson,_Ernest/7_Mélodies,_Op.2/2_Le_Charme/lc5077651.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Chausson,_Ernest/7_Mélodies,_Op.2/2_Le_Charme/lc5077651.mid_type0.mid"
198,198,Ernest Chausson,male,Les Papillons,"Chausson,_Ernest/7_Mélodies,_Op.2/3_Les_Papillons",5077648.0,"Chausson,_Ernest",French composer,2.0,12.0,"../Lieder/scores/Chausson,_Ernest/7_Mélodies,_Op.2/3_Les_Papillons/lc5077660.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Chausson,_Ernest/7_Mélodies,_Op.2/3_Les_Papillons/lc5077660.mid_type0.mid"
199,199,Ernest Chausson,male,La dernière feuille,"Chausson,_Ernest/7_Mélodies,_Op.2/4_La_dernière_feuille",5077648.0,"Chausson,_Ernest",French composer,2.0,12.0,"../Lieder/scores/Chausson,_Ernest/7_Mélodies,_Op.2/4_La_dernière_feuille/lc5077675.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Chausson,_Ernest/7_Mélodies,_Op.2/4_La_dernière_feuille/lc5077675.mid_type0.mid"
200,200,Ernest Chausson,male,Sérénade italienne,"Chausson,_Ernest/7_Mélodies,_Op.2/5_Sérénade_italienne",5077648.0,"Chausson,_Ernest",French composer,2.0,12.0,"../Lieder/scores/Chausson,_Ernest/7_Mélodies,_Op.2/5_Sérénade_italienne/lc5920728.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Chausson,_Ernest/7_Mélodies,_Op.2/5_Sérénade_italienne/lc5920728.mid_type0.mid"
201,201,Ernest Chausson,male,Hébé,"Chausson,_Ernest/7_Mélodies,_Op.2/6_Hébé",5077648.0,"Chausson,_Ernest",French composer,2.0,12.0,"../Lieder/scores/Chausson,_Ernest/7_Mélodies,_Op.2/6_Hébé/lc5161599.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Chausson,_Ernest/7_Mélodies,_Op.2/6_Hébé/lc5161599.mid_type0.mid"
202,202,Ernest Chausson,male,Le Colibri,"Chausson,_Ernest/7_Mélodies,_Op.2/7_Le_Colibri",5077648.0,"Chausson,_Ernest",French composer,2.0,12.0,"../Lieder/scores/Chausson,_Ernest/7_Mélodies,_Op.2/7_Le_Colibri/lc5077780.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Chausson,_Ernest/7_Mélodies,_Op.2/7_Le_Colibri/lc5077780.mid_type0.mid"
203,203,Ernest Chausson,male,Serre chaude,"Chausson,_Ernest/Serres_chaudes,_Op.24/1_Serre_chaude",5057842.0,"Chausson,_Ernest",French composer,2.0,12.0,"../Lieder/scores/Chausson,_Ernest/Serres_chaudes,_Op.24/1_Serre_chaude/lc5057840.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Chausson,_Ernest/Serres_chaudes,_Op.24/1_Serre_chaude/lc5057840.mid_type0.mid"
204,204,Ernest Chausson,male,Serre d’ennui,"Chausson,_Ernest/Serres_chaudes,_Op.24/2_Serre_d’ennui",5057842.0,"Chausson,_Ernest",French composer,2.0,12.0,"../Lieder/scores/Chausson,_Ernest/Serres_chaudes,_Op.24/2_Serre_d’ennui/lc5057844.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Chausson,_Ernest/Serres_chaudes,_Op.24/2_Serre_d’ennui/lc5057844.mid_type0.mid"
205,205,Ernest Chausson,male,Lassitude,"Chausson,_Ernest/Serres_chaudes,_Op.24/3_Lassitude",5057842.0,"Chausson,_Ernest",French composer,2.0,12.0,"../Lieder/scores/Chausson,_Ernest/Serres_chaudes,_Op.24/3_Lassitude/lc5057847.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Chausson,_Ernest/Serres_chaudes,_Op.24/3_Lassitude/lc5057847.mid_type0.mid"
206,206,Ernest Chausson,male,Fauves las,"Chausson,_Ernest/Serres_chaudes,_Op.24/4_Fauves_las",5057842.0,"Chausson,_Ernest",French composer,2.0,12.0,"../Lieder/scores/Chausson,_Ernest/Serres_chaudes,_Op.24/4_Fauves_las/lc5057851.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Chausson,_Ernest/Serres_chaudes,_Op.24/4_Fauves_las/lc5057851.mid_type0.mid"
207,207,Ernest Chausson,male,Oraison,"Chausson,_Ernest/Serres_chaudes,_Op.24/5_Oraison",5057842.0,"Chausson,_Ernest",French composer,2.0,12.0,"../Lieder/scores/Chausson,_Ernest/Serres_chaudes,_Op.24/5_Oraison/lc5057849.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Chausson,_Ernest/Serres_chaudes,_Op.24/5_Oraison/lc5057849.mid_type0.mid"
208,208,Samuel Coleridge-Taylor,male,"Oh, the Summer","Coleridge-Taylor,_Samuel/_/Oh,_the_Summer",5103493.0,"Coleridge-Taylor,_Samuel",English composer and conductor,2.0,8.0,"../Lieder/scores/Coleridge-Taylor,_Samuel/_/Oh,_the_Summer/lc6232117.mid","['voice', 'other', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Coleridge-Taylor,_Samuel/_/Oh,_the_Summer/lc6232117.mid_type0.mid"
209,209,Samuel Coleridge-Taylor,male,Viking Song,"Coleridge-Taylor,_Samuel/_/Viking_Song",5103493.0,"Coleridge-Taylor,_Samuel",English composer and conductor,2.0,8.0,"../Lieder/scores/Coleridge-Taylor,_Samuel/_/Viking_Song/lc6548435.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Coleridge-Taylor,_Samuel/_/Viking_Song/lc6548435.mid_type0.mid"
210,210,Samuel Coleridge-Taylor,male,Oh what comes over the Sea,"Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/1_Oh_what_comes_over_the_Sea",5103497.0,"Coleridge-Taylor,_Samuel",English composer and conductor,2.0,8.0,"../Lieder/scores/Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/1_Oh_what_comes_over_the_Sea/lc6189652.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/1_Oh_what_comes_over_the_Sea/lc6189652.mid_type0.mid"
211,211,Samuel Coleridge-Taylor,male,"When I am dead, my dearest","Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/2_When_I_am_dead,_my_dearest",5103497.0,"Coleridge-Taylor,_Samuel",English composer and conductor,2.0,8.0,"../Lieder/scores/Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/2_When_I_am_dead,_my_dearest/lc6189644.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/2_When_I_am_dead,_my_dearest/lc6189644.mid_type0.mid"
212,212,Samuel Coleridge-Taylor,male,"Oh, Roses for the flush of youth","Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/3_Oh,_Roses_for_the_flush_of_youth",5103497.0,"Coleridge-Taylor,_Samuel",English composer and conductor,2.0,8.0,"../Lieder/scores/Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/3_Oh,_Roses_for_the_flush_of_youth/lc6189637.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/3_Oh,_Roses_for_the_flush_of_youth/lc6189637.mid_type0.mid"
213,213,Samuel Coleridge-Taylor,male,She sat and sang alway,"Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/4_She_sat_and_sang_alway",5103497.0,"Coleridge-Taylor,_Samuel",English composer and conductor,2.0,8.0,"../Lieder/scores/Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/4_She_sat_and_sang_alway/lc6189628.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/4_She_sat_and_sang_alway/lc6189628.mid_type0.mid"
214,214,Samuel Coleridge-Taylor,male,Unmindful of the Roses,"Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/5_Unmindful_of_the_Roses",5103497.0,"Coleridge-Taylor,_Samuel",English composer and conductor,2.0,8.0,"../Lieder/scores/Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/5_Unmindful_of_the_Roses/lc6189622.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/5_Unmindful_of_the_Roses/lc6189622.mid_type0.mid"
215,215,Samuel Coleridge-Taylor,male,Too late for love,"Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/6_Too_late_for_love",5103497.0,"Coleridge-Taylor,_Samuel",English composer and conductor,2.0,8.0,"../Lieder/scores/Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/6_Too_late_for_love/lc6189616.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/6_Too_late_for_love/lc6189616.mid_type0.mid"
217,217,Peter Cornelius,male,Untreu,"Cornelius,_Peter/6_Lieder,_Op.1/1_Untreu",5054958.0,"Cornelius,_Peter",German composer,6.0,33.0,"../Lieder/scores/Cornelius,_Peter/6_Lieder,_Op.1/1_Untreu/lc5054931.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/6_Lieder,_Op.1/1_Untreu/lc5054931.mid_type0.mid"
218,218,Peter Cornelius,male,Veilchen,"Cornelius,_Peter/6_Lieder,_Op.1/2_Veilchen",5054958.0,"Cornelius,_Peter",German composer,6.0,33.0,"../Lieder/scores/Cornelius,_Peter/6_Lieder,_Op.1/2_Veilchen/lc5054941.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/6_Lieder,_Op.1/2_Veilchen/lc5054941.mid_type0.mid"
219,219,Peter Cornelius,male,Schmetterling,"Cornelius,_Peter/6_Lieder,_Op.1/4_Schmetterling",5054958.0,"Cornelius,_Peter",German composer,6.0,33.0,"../Lieder/scores/Cornelius,_Peter/6_Lieder,_Op.1/4_Schmetterling/lc5054953.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/6_Lieder,_Op.1/4_Schmetterling/lc5054953.mid_type0.mid"
220,220,Peter Cornelius,male,Denkst du an mich?,"Cornelius,_Peter/6_Lieder,_Op.1/6_Denkst_du_an_mich",5054958.0,"Cornelius,_Peter",German composer,6.0,33.0,"../Lieder/scores/Cornelius,_Peter/6_Lieder,_Op.1/6_Denkst_du_an_mich/lc5124429.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/6_Lieder,_Op.1/6_Denkst_du_an_mich/lc5124429.mid_type0.mid"
221,221,Peter Cornelius,male,Botschaft,"Cornelius,_Peter/6_Lieder,_Op.5/1_Botschaft",5051360.0,"Cornelius,_Peter",German composer,6.0,33.0,"../Lieder/scores/Cornelius,_Peter/6_Lieder,_Op.5/1_Botschaft/lc5051346.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/6_Lieder,_Op.5/1_Botschaft/lc5051346.mid_type0.mid"
222,222,Peter Cornelius,male,Auf ein schlummerndes Kind,"Cornelius,_Peter/6_Lieder,_Op.5/2_Auf_ein_schlummerndes_Kind",5051360.0,"Cornelius,_Peter",German composer,6.0,33.0,"../Lieder/scores/Cornelius,_Peter/6_Lieder,_Op.5/2_Auf_ein_schlummerndes_Kind/lc5051349.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/6_Lieder,_Op.5/2_Auf_ein_schlummerndes_Kind/lc5051349.mid_type0.mid"
223,223,Peter Cornelius,male,Auf eine Unbekannte,"Cornelius,_Peter/6_Lieder,_Op.5/3_Auf_eine_Unbekannte",5051360.0,"Cornelius,_Peter",German composer,6.0,33.0,"../Lieder/scores/Cornelius,_Peter/6_Lieder,_Op.5/3_Auf_eine_Unbekannte/lc5051353.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/6_Lieder,_Op.5/3_Auf_eine_Unbekannte/lc5051353.mid_type0.mid"
224,224,Peter Cornelius,male,Ode,"Cornelius,_Peter/6_Lieder,_Op.5/4_Ode",5051360.0,"Cornelius,_Peter",German composer,6.0,33.0,"../Lieder/scores/Cornelius,_Peter/6_Lieder,_Op.5/4_Ode/lc5051357.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/6_Lieder,_Op.5/4_Ode/lc5051357.mid_type0.mid"
225,225,Peter Cornelius,male,Zum Ossa sprach der Pelion (Unerhört),"Cornelius,_Peter/6_Lieder,_Op.5/5_Zum_Ossa_sprach_der_Pelion_(Unerhört)",5051360.0,"Cornelius,_Peter",German composer,6.0,33.0,"../Lieder/scores/Cornelius,_Peter/6_Lieder,_Op.5/5_Zum_Ossa_sprach_der_Pelion_(Unerhört)/lc5051358.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/6_Lieder,_Op.5/5_Zum_Ossa_sprach_der_Pelion_(Unerhört)/lc5051358.mid_type0.mid"
226,226,Peter Cornelius,male,Auftrag,"Cornelius,_Peter/6_Lieder,_Op.5/6_Auftrag",5051360.0,"Cornelius,_Peter",German composer,6.0,33.0,"../Lieder/scores/Cornelius,_Peter/6_Lieder,_Op.5/6_Auftrag/lc5051359.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/6_Lieder,_Op.5/6_Auftrag/lc5051359.mid_type0.mid"
227,227,Peter Cornelius,male,Sei mein!,"Cornelius,_Peter/An_Bertha,_Op.15/1_Sei_mein!",5062162.0,"Cornelius,_Peter",German composer,6.0,33.0,"../Lieder/scores/Cornelius,_Peter/An_Bertha,_Op.15/1_Sei_mein!/lc5062156.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/An_Bertha,_Op.15/1_Sei_mein!/lc5062156.mid_type0.mid"
228,228,Peter Cornelius,male,Wie lieb ich dich hab,"Cornelius,_Peter/An_Bertha,_Op.15/2_Wie_lieb_ich_dich_hab",5062162.0,"Cornelius,_Peter",German composer,6.0,33.0,"../Lieder/scores/Cornelius,_Peter/An_Bertha,_Op.15/2_Wie_lieb_ich_dich_hab/lc5062158.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/An_Bertha,_Op.15/2_Wie_lieb_ich_dich_hab/lc5062158.mid_type0.mid"
229,229,Peter Cornelius,male,In der Ferne,"Cornelius,_Peter/An_Bertha,_Op.15/3_In_der_Ferne",5062162.0,"Cornelius,_Peter",German composer,6.0,33.0,"../Lieder/scores/Cornelius,_Peter/An_Bertha,_Op.15/3_In_der_Ferne/lc5062159.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/An_Bertha,_Op.15/3_In_der_Ferne/lc5062159.mid_type0.mid"
230,230,Peter Cornelius,male,Dein Bildnis,"Cornelius,_Peter/An_Bertha,_Op.15/4_Dein_Bildnis",5062162.0,"Cornelius,_Peter",German composer,6.0,33.0,"../Lieder/scores/Cornelius,_Peter/An_Bertha,_Op.15/4_Dein_Bildnis/lc5820797.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/An_Bertha,_Op.15/4_Dein_Bildnis/lc5820797.mid_type0.mid"
231,231,Peter Cornelius,male,In Lust und Schmerzen,"Cornelius,_Peter/Liebeslieder,_Op.4/1_In_Lust_und_Schmerzen",5062145.0,"Cornelius,_Peter",German composer,6.0,33.0,"../Lieder/scores/Cornelius,_Peter/Liebeslieder,_Op.4/1_In_Lust_und_Schmerzen/lc5062136.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Liebeslieder,_Op.4/1_In_Lust_und_Schmerzen/lc5062136.mid_type0.mid"
232,232,Peter Cornelius,male,"Komm, wir wandeln zusammen","Cornelius,_Peter/Liebeslieder,_Op.4/2_Komm,_wir_wandeln_zusammen",5062145.0,"Cornelius,_Peter",German composer,6.0,33.0,"../Lieder/scores/Cornelius,_Peter/Liebeslieder,_Op.4/2_Komm,_wir_wandeln_zusammen/lc5062139.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Liebeslieder,_Op.4/2_Komm,_wir_wandeln_zusammen/lc5062139.mid_type0.mid"
233,233,Peter Cornelius,male,Möcht’ im Walde mit dir geh’n,"Cornelius,_Peter/Liebeslieder,_Op.4/3_Möcht’_im_Walde_mit_dir_geh’n",5062145.0,"Cornelius,_Peter",German composer,6.0,33.0,"../Lieder/scores/Cornelius,_Peter/Liebeslieder,_Op.4/3_Möcht’_im_Walde_mit_dir_geh’n/lc5062141.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Liebeslieder,_Op.4/3_Möcht’_im_Walde_mit_dir_geh’n/lc5062141.mid_type0.mid"
234,234,Peter Cornelius,male,Trauer,"Cornelius,_Peter/Trauer_und_Trost,_Op.3/1_Trauer",5043619.0,"Cornelius,_Peter",German composer,6.0,33.0,"../Lieder/scores/Cornelius,_Peter/Trauer_und_Trost,_Op.3/1_Trauer/lc5043594.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Trauer_und_Trost,_Op.3/1_Trauer/lc5043594.mid_type0.mid"
235,235,Peter Cornelius,male,Angedenken,"Cornelius,_Peter/Trauer_und_Trost,_Op.3/2_Angedenken",5043619.0,"Cornelius,_Peter",German composer,6.0,33.0,"../Lieder/scores/Cornelius,_Peter/Trauer_und_Trost,_Op.3/2_Angedenken/lc5043586.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Trauer_und_Trost,_Op.3/2_Angedenken/lc5043586.mid_type0.mid"
236,236,Peter Cornelius,male,An den Traum,"Cornelius,_Peter/Trauer_und_Trost,_Op.3/4_An_den_Traum",5043619.0,"Cornelius,_Peter",German composer,6.0,33.0,"../Lieder/scores/Cornelius,_Peter/Trauer_und_Trost,_Op.3/4_An_den_Traum/lc5043569.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Trauer_und_Trost,_Op.3/4_An_den_Traum/lc5043569.mid_type0.mid"
237,237,Peter Cornelius,male,Treue,"Cornelius,_Peter/Trauer_und_Trost,_Op.3/5_Treue",5043619.0,"Cornelius,_Peter",German composer,6.0,33.0,"../Lieder/scores/Cornelius,_Peter/Trauer_und_Trost,_Op.3/5_Treue/lc5043613.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Trauer_und_Trost,_Op.3/5_Treue/lc5043613.mid_type0.mid"
238,238,Peter Cornelius,male,Trost,"Cornelius,_Peter/Trauer_und_Trost,_Op.3/6_Trost",5043619.0,"Cornelius,_Peter",German composer,6.0,33.0,"../Lieder/scores/Cornelius,_Peter/Trauer_und_Trost,_Op.3/6_Trost/lc5043618.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Trauer_und_Trost,_Op.3/6_Trost/lc5043618.mid_type0.mid"
239,239,Peter Cornelius,male,Christbaum,"Cornelius,_Peter/Weihnachtslieder,_Op.8/1_Christbaum",5110379.0,"Cornelius,_Peter",German composer,6.0,33.0,"../Lieder/scores/Cornelius,_Peter/Weihnachtslieder,_Op.8/1_Christbaum/lc7006856.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Weihnachtslieder,_Op.8/1_Christbaum/lc7006856.mid_type0.mid"
240,240,Peter Cornelius,male,Die Hirten,"Cornelius,_Peter/Weihnachtslieder,_Op.8/2a_Die_Hirten",5110379.0,"Cornelius,_Peter",German composer,6.0,33.0,"../Lieder/scores/Cornelius,_Peter/Weihnachtslieder,_Op.8/2a_Die_Hirten/lc7006959.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Weihnachtslieder,_Op.8/2a_Die_Hirten/lc7006959.mid_type0.mid"
241,241,Peter Cornelius,male,Die Hirten,"Cornelius,_Peter/Weihnachtslieder,_Op.8/2b_Die_Hirten",5110379.0,"Cornelius,_Peter",German composer,6.0,33.0,"../Lieder/scores/Cornelius,_Peter/Weihnachtslieder,_Op.8/2b_Die_Hirten/lc7008709.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Weihnachtslieder,_Op.8/2b_Die_Hirten/lc7008709.mid_type0.mid"
242,242,Peter Cornelius,male,Die Könige,"Cornelius,_Peter/Weihnachtslieder,_Op.8/3a_Die_Könige",5110379.0,"Cornelius,_Peter",German composer,6.0,33.0,"../Lieder/scores/Cornelius,_Peter/Weihnachtslieder,_Op.8/3a_Die_Könige/lc7011202.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Weihnachtslieder,_Op.8/3a_Die_Könige/lc7011202.mid_type0.mid"
243,243,Peter Cornelius,male,Die Könige,"Cornelius,_Peter/Weihnachtslieder,_Op.8/3b_Die_Könige",5110379.0,"Cornelius,_Peter",German composer,6.0,33.0,"../Lieder/scores/Cornelius,_Peter/Weihnachtslieder,_Op.8/3b_Die_Könige/lc7011252.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Weihnachtslieder,_Op.8/3b_Die_Könige/lc7011252.mid_type0.mid"
