,path,name,set_id,composer_path,composer_name,composer_gender,desc,sets,scores,scores_paths,track_names,contains_piano_track?,type0_path
242,"Cornelius,_Peter/An_Bertha,_Op.15/3_In_der_Ferne",In der Ferne,5062162,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/An_Bertha,_Op.15/3_In_der_Ferne/lc5062159.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/An_Bertha,_Op.15/3_In_der_Ferne/lc5062159.mid_type0.mid"
243,"Cornelius,_Peter/An_Bertha,_Op.15/4_Dein_Bildnis",Dein Bildnis,5062162,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/An_Bertha,_Op.15/4_Dein_Bildnis/lc5820797.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/An_Bertha,_Op.15/4_Dein_Bildnis/lc5820797.mid_type0.mid"
244,"Cornelius,_Peter/Liebeslieder,_Op.4/1_In_Lust_und_Schmerzen",In Lust und Schmerzen,5062145,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/Liebeslieder,_Op.4/1_In_Lust_und_Schmerzen/lc5062136.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Liebeslieder,_Op.4/1_In_Lust_und_Schmerzen/lc5062136.mid_type0.mid"
245,"Cornelius,_Peter/Liebeslieder,_Op.4/2_Komm,_wir_wandeln_zusammen","Komm, wir wandeln zusammen",5062145,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/Liebeslieder,_Op.4/2_Komm,_wir_wandeln_zusammen/lc5062139.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Liebeslieder,_Op.4/2_Komm,_wir_wandeln_zusammen/lc5062139.mid_type0.mid"
246,"Cornelius,_Peter/Liebeslieder,_Op.4/3_Möcht’_im_Walde_mit_dir_geh’n",Möcht’ im Walde mit dir geh’n,5062145,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/Liebeslieder,_Op.4/3_Möcht’_im_Walde_mit_dir_geh’n/lc5062141.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Liebeslieder,_Op.4/3_Möcht’_im_Walde_mit_dir_geh’n/lc5062141.mid_type0.mid"
247,"Cornelius,_Peter/Trauer_und_Trost,_Op.3/1_Trauer",Trauer,5043619,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/Trauer_und_Trost,_Op.3/1_Trauer/lc5043594.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Trauer_und_Trost,_Op.3/1_Trauer/lc5043594.mid_type0.mid"
248,"Cornelius,_Peter/Trauer_und_Trost,_Op.3/2_Angedenken",Angedenken,5043619,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/Trauer_und_Trost,_Op.3/2_Angedenken/lc5043586.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Trauer_und_Trost,_Op.3/2_Angedenken/lc5043586.mid_type0.mid"
249,"Cornelius,_Peter/Trauer_und_Trost,_Op.3/3_Ein_Ton",Ein Ton,5043619,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/Trauer_und_Trost,_Op.3/3_Ein_Ton/lc5045654.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Trauer_und_Trost,_Op.3/3_Ein_Ton/lc5045654.mid_type0.mid"
250,"Cornelius,_Peter/Trauer_und_Trost,_Op.3/4_An_den_Traum",An den Traum,5043619,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/Trauer_und_Trost,_Op.3/4_An_den_Traum/lc5043569.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Trauer_und_Trost,_Op.3/4_An_den_Traum/lc5043569.mid_type0.mid"
251,"Cornelius,_Peter/Trauer_und_Trost,_Op.3/5_Treue",Treue,5043619,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/Trauer_und_Trost,_Op.3/5_Treue/lc5043613.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Trauer_und_Trost,_Op.3/5_Treue/lc5043613.mid_type0.mid"
252,"Cornelius,_Peter/Trauer_und_Trost,_Op.3/6_Trost",Trost,5043619,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/Trauer_und_Trost,_Op.3/6_Trost/lc5043618.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Trauer_und_Trost,_Op.3/6_Trost/lc5043618.mid_type0.mid"
253,"Cornelius,_Peter/Weihnachtslieder,_Op.8/1_Christbaum",Christbaum,5110379,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/Weihnachtslieder,_Op.8/1_Christbaum/lc7006856.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Weihnachtslieder,_Op.8/1_Christbaum/lc7006856.mid_type0.mid"
254,"Cornelius,_Peter/Weihnachtslieder,_Op.8/2a_Die_Hirten",Die Hirten,5110379,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/Weihnachtslieder,_Op.8/2a_Die_Hirten/lc7006959.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Weihnachtslieder,_Op.8/2a_Die_Hirten/lc7006959.mid_type0.mid"
255,"Cornelius,_Peter/Weihnachtslieder,_Op.8/2b_Die_Hirten",Die Hirten,5110379,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/Weihnachtslieder,_Op.8/2b_Die_Hirten/lc7008709.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Weihnachtslieder,_Op.8/2b_Die_Hirten/lc7008709.mid_type0.mid"
256,"Cornelius,_Peter/Weihnachtslieder,_Op.8/3a_Die_Könige",Die Könige,5110379,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/Weihnachtslieder,_Op.8/3a_Die_Könige/lc7011202.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Weihnachtslieder,_Op.8/3a_Die_Könige/lc7011202.mid_type0.mid"
257,"Cornelius,_Peter/Weihnachtslieder,_Op.8/3b_Die_Könige",Die Könige,5110379,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/Weihnachtslieder,_Op.8/3b_Die_Könige/lc7011252.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Weihnachtslieder,_Op.8/3b_Die_Könige/lc7011252.mid_type0.mid"
258,"Cornelius,_Peter/Weihnachtslieder,_Op.8/4_Simeon",Simeon,5110379,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/Weihnachtslieder,_Op.8/4_Simeon/lc7018964.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Weihnachtslieder,_Op.8/4_Simeon/lc7018964.mid_type0.mid"
259,"Cornelius,_Peter/Weihnachtslieder,_Op.8/5_Christus_der_Kinderfreund",Christus der Kinderfreund,5110379,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/Weihnachtslieder,_Op.8/5_Christus_der_Kinderfreund/lc7019213.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Weihnachtslieder,_Op.8/5_Christus_der_Kinderfreund/lc7019213.mid_type0.mid"
260,"Cornelius,_Peter/Weihnachtslieder,_Op.8/6_Christkind",Christkind,5110379,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/Weihnachtslieder,_Op.8/6_Christkind/lc7019290.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Weihnachtslieder,_Op.8/6_Christkind/lc7019290.mid_type0.mid"
261,"Cowen,_Frederic_Hymen/_/Hail!",Hail!,5105987,"Cowen,_Frederic_Hymen",Frederic Hymen Cowen,Male,"British pianist, conductor and composer",1,3,"../Lieder/scores/Cowen,_Frederic_Hymen/_/Hail!/lc6482928.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cowen,_Frederic_Hymen/_/Hail!/lc6482928.mid_type0.mid"
262,"Cowen,_Frederic_Hymen/_/Past_and_Future",Past and Future,5105987,"Cowen,_Frederic_Hymen",Frederic Hymen Cowen,Male,"British pianist, conductor and composer",1,3,"../Lieder/scores/Cowen,_Frederic_Hymen/_/Past_and_Future/lc6484163.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cowen,_Frederic_Hymen/_/Past_and_Future/lc6484163.mid_type0.mid"
263,"Cowen,_Frederic_Hymen/_/The_Better_Land",The Better Land,5105987,"Cowen,_Frederic_Hymen",Frederic Hymen Cowen,Male,"British pianist, conductor and composer",1,3,"../Lieder/scores/Cowen,_Frederic_Hymen/_/The_Better_Land/lc6484095.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cowen,_Frederic_Hymen/_/The_Better_Land/lc6484095.mid_type0.mid"
264,"Davies,_Walford/8_New_Nursery_Rhymes,_Op.23/1_The_Apology",The Apology,5103573,"Davies,_Walford",Walford Davies,Male,British composer,1,8,"../Lieder/scores/Davies,_Walford/8_New_Nursery_Rhymes,_Op.23/1_The_Apology/lc6215563.mid","['voice', 'other', 'voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Davies,_Walford/8_New_Nursery_Rhymes,_Op.23/1_The_Apology/lc6215563.mid_type0.mid"
265,"Davies,_Walford/8_New_Nursery_Rhymes,_Op.23/2_Old_Woman",Old Woman,5103573,"Davies,_Walford",Walford Davies,Male,British composer,1,8,"../Lieder/scores/Davies,_Walford/8_New_Nursery_Rhymes,_Op.23/2_Old_Woman/lc6218722.mid","['voice', 'other', 'voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Davies,_Walford/8_New_Nursery_Rhymes,_Op.23/2_Old_Woman/lc6218722.mid_type0.mid"
266,"Davies,_Walford/8_New_Nursery_Rhymes,_Op.23/3_A_Tragedy",A Tragedy,5103573,"Davies,_Walford",Walford Davies,Male,British composer,1,8,"../Lieder/scores/Davies,_Walford/8_New_Nursery_Rhymes,_Op.23/3_A_Tragedy/lc6218728.mid","['voice', 'other', 'voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Davies,_Walford/8_New_Nursery_Rhymes,_Op.23/3_A_Tragedy/lc6218728.mid_type0.mid"
267,"Davies,_Walford/8_New_Nursery_Rhymes,_Op.23/4_A_little_old_Man",A little old Man,5103573,"Davies,_Walford",Walford Davies,Male,British composer,1,8,"../Lieder/scores/Davies,_Walford/8_New_Nursery_Rhymes,_Op.23/4_A_little_old_Man/lc6218732.mid","['voice', 'other', 'voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Davies,_Walford/8_New_Nursery_Rhymes,_Op.23/4_A_little_old_Man/lc6218732.mid_type0.mid"
268,"Davies,_Walford/8_New_Nursery_Rhymes,_Op.23/5_The_fly_and_the_humble_bee",The fly and the humble bee,5103573,"Davies,_Walford",Walford Davies,Male,British composer,1,8,"../Lieder/scores/Davies,_Walford/8_New_Nursery_Rhymes,_Op.23/5_The_fly_and_the_humble_bee/lc6218734.mid","['voice', 'other', 'voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Davies,_Walford/8_New_Nursery_Rhymes,_Op.23/5_The_fly_and_the_humble_bee/lc6218734.mid_type0.mid"
269,"Davies,_Walford/8_New_Nursery_Rhymes,_Op.23/6_Bless_you",Bless you,5103573,"Davies,_Walford",Walford Davies,Male,British composer,1,8,"../Lieder/scores/Davies,_Walford/8_New_Nursery_Rhymes,_Op.23/6_Bless_you/lc6218737.mid","['voice', 'other', 'voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Davies,_Walford/8_New_Nursery_Rhymes,_Op.23/6_Bless_you/lc6218737.mid_type0.mid"
270,"Davies,_Walford/8_New_Nursery_Rhymes,_Op.23/7_An_old_Cradle_Song",An old Cradle Song,5103573,"Davies,_Walford",Walford Davies,Male,British composer,1,8,"../Lieder/scores/Davies,_Walford/8_New_Nursery_Rhymes,_Op.23/7_An_old_Cradle_Song/lc6218740.mid","['voice', 'other', 'voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Davies,_Walford/8_New_Nursery_Rhymes,_Op.23/7_An_old_Cradle_Song/lc6218740.mid_type0.mid"
271,"Davies,_Walford/8_New_Nursery_Rhymes,_Op.23/8_O_my_little_sixpence",O my little sixpence,5103573,"Davies,_Walford",Walford Davies,Male,British composer,1,8,"../Lieder/scores/Davies,_Walford/8_New_Nursery_Rhymes,_Op.23/8_O_my_little_sixpence/lc6218743.mid","['voice', 'other', 'voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Davies,_Walford/8_New_Nursery_Rhymes,_Op.23/8_O_my_little_sixpence/lc6218743.mid_type0.mid"
288,"Delius,_Frederick/2_Songs,_RT_V16/1_Il_pleure_dans_mon_cœur",Il pleure dans mon cœur,5106276,"Delius,_Frederick",Frederick Delius,Male,English composer,2,6,"../Lieder/scores/Delius,_Frederick/2_Songs,_RT_V16/1_Il_pleure_dans_mon_cœur/lc6510449.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Delius,_Frederick/2_Songs,_RT_V16/1_Il_pleure_dans_mon_cœur/lc6510449.mid_type0.mid"
289,"Delius,_Frederick/2_Songs,_RT_V16/2_Le_ciel_est_par-dessus_le_toit",Le ciel est par-dessus le toit,5106276,"Delius,_Frederick",Frederick Delius,Male,English composer,2,6,"../Lieder/scores/Delius,_Frederick/2_Songs,_RT_V16/2_Le_ciel_est_par-dessus_le_toit/lc6510502.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Delius,_Frederick/2_Songs,_RT_V16/2_Le_ciel_est_par-dessus_le_toit/lc6510502.mid_type0.mid"
290,"Delius,_Frederick/4_Old_English_Lyrics/1_It_was_a_Lover_and_His_Lass",It was a Lover and His Lass,5103561,"Delius,_Frederick",Frederick Delius,Male,English composer,2,6,"../Lieder/scores/Delius,_Frederick/4_Old_English_Lyrics/1_It_was_a_Lover_and_His_Lass/lc6230256.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Delius,_Frederick/4_Old_English_Lyrics/1_It_was_a_Lover_and_His_Lass/lc6230256.mid_type0.mid"
291,"Delius,_Frederick/4_Old_English_Lyrics/2_So_White,_so_Soft,_so_Sweet_is_She","So White, so Soft, so Sweet is She",5103561,"Delius,_Frederick",Frederick Delius,Male,English composer,2,6,"../Lieder/scores/Delius,_Frederick/4_Old_English_Lyrics/2_So_White,_so_Soft,_so_Sweet_is_She/lc6230258.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Delius,_Frederick/4_Old_English_Lyrics/2_So_White,_so_Soft,_so_Sweet_is_She/lc6230258.mid_type0.mid"
292,"Delius,_Frederick/4_Old_English_Lyrics/3_Spring,_the_Sweet_Spring","Spring, the Sweet Spring",5103561,"Delius,_Frederick",Frederick Delius,Male,English composer,2,6,"../Lieder/scores/Delius,_Frederick/4_Old_English_Lyrics/3_Spring,_the_Sweet_Spring/lc6230260.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Delius,_Frederick/4_Old_English_Lyrics/3_Spring,_the_Sweet_Spring/lc6230260.mid_type0.mid"
293,"Delius,_Frederick/4_Old_English_Lyrics/4_To_Daffodils",To Daffodils,5103561,"Delius,_Frederick",Frederick Delius,Male,English composer,2,6,"../Lieder/scores/Delius,_Frederick/4_Old_English_Lyrics/4_To_Daffodils/lc6230261.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Delius,_Frederick/4_Old_English_Lyrics/4_To_Daffodils/lc6230261.mid_type0.mid"
294,"Dickson,_Ellen/_/Destiny",Destiny,5107056,"Dickson,_Ellen",Ellen Dickson,Female,English ballad composer,1,4,"../Lieder/scores/Dickson,_Ellen/_/Destiny/lc6601006.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Dickson,_Ellen/_/Destiny/lc6601006.mid_type0.mid"
295,"Dickson,_Ellen/_/Drifting",Drifting,5107056,"Dickson,_Ellen",Ellen Dickson,Female,English ballad composer,1,4,"../Lieder/scores/Dickson,_Ellen/_/Drifting/lc6601058.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Dickson,_Ellen/_/Drifting/lc6601058.mid_type0.mid"
296,"Dickson,_Ellen/_/The_Brook",The Brook,5107056,"Dickson,_Ellen",Ellen Dickson,Female,English ballad composer,1,4,"../Lieder/scores/Dickson,_Ellen/_/The_Brook/lc6600532.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Dickson,_Ellen/_/The_Brook/lc6600532.mid_type0.mid"
297,"Dickson,_Ellen/_/The_Land_of_Long_Ago",The Land of Long Ago,5107056,"Dickson,_Ellen",Ellen Dickson,Female,English ballad composer,1,4,"../Lieder/scores/Dickson,_Ellen/_/The_Land_of_Long_Ago/lc6600932.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Dickson,_Ellen/_/The_Land_of_Long_Ago/lc6600932.mid_type0.mid"
298,"Duchambge,_Pauline/_/Guitare",Guitare,5106919,"Duchambge,_Pauline",Pauline Duchambge,Female,French composer,1,4,"../Lieder/scores/Duchambge,_Pauline/_/Guitare/lc6592539.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Duchambge,_Pauline/_/Guitare/lc6592539.mid_type0.mid"
299,"Duchambge,_Pauline/_/Le_matelot",Le matelot,5106919,"Duchambge,_Pauline",Pauline Duchambge,Female,French composer,1,4,"../Lieder/scores/Duchambge,_Pauline/_/Le_matelot/lc6592662.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Duchambge,_Pauline/_/Le_matelot/lc6592662.mid_type0.mid"
300,"Duchambge,_Pauline/_/Prière_des_laboureurs",Prière des laboureurs,5106919,"Duchambge,_Pauline",Pauline Duchambge,Female,French composer,1,4,"../Lieder/scores/Duchambge,_Pauline/_/Prière_des_laboureurs/lc6593095.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Duchambge,_Pauline/_/Prière_des_laboureurs/lc6593095.mid_type0.mid"
301,"Duchambge,_Pauline/_/Ronde_des_pauvres",Ronde des pauvres,5106919,"Duchambge,_Pauline",Pauline Duchambge,Female,French composer,1,4,"../Lieder/scores/Duchambge,_Pauline/_/Ronde_des_pauvres/lc6594151.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Duchambge,_Pauline/_/Ronde_des_pauvres/lc6594151.mid_type0.mid"
302,"Elgar,_Edward/_/Is_She_Not_Passing_Fair",Is She Not Passing Fair?,5103579,"Elgar,_Edward",Edward Elgar,Male,English composer,3,10,"../Lieder/scores/Elgar,_Edward/_/Is_She_Not_Passing_Fair/lc6546527.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Elgar,_Edward/_/Is_She_Not_Passing_Fair/lc6546527.mid_type0.mid"
303,"Elgar,_Edward/2_Songs,_Op.60/1_The_Torch",The Torch,5103578,"Elgar,_Edward",Edward Elgar,Male,English composer,3,10,"../Lieder/scores/Elgar,_Edward/2_Songs,_Op.60/1_The_Torch/lc6233544.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Elgar,_Edward/2_Songs,_Op.60/1_The_Torch/lc6233544.mid_type0.mid"
304,"Elgar,_Edward/2_Songs,_Op.60/2_The_River",The River,5103578,"Elgar,_Edward",Edward Elgar,Male,English composer,3,10,"../Lieder/scores/Elgar,_Edward/2_Songs,_Op.60/2_The_River/lc6233545.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Elgar,_Edward/2_Songs,_Op.60/2_The_River/lc6233545.mid_type0.mid"
305,"Elgar,_Edward/7_Lieder/1_Like_to_the_Damask_Rose",Like to the Damask Rose,5103577,"Elgar,_Edward",Edward Elgar,Male,English composer,3,10,"../Lieder/scores/Elgar,_Edward/7_Lieder/1_Like_to_the_Damask_Rose/lc6236149.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Elgar,_Edward/7_Lieder/1_Like_to_the_Damask_Rose/lc6236149.mid_type0.mid"
306,"Elgar,_Edward/7_Lieder/2_Queen_Mary’s_Song",Queen Mary’s Song,5103577,"Elgar,_Edward",Edward Elgar,Male,English composer,3,10,"../Lieder/scores/Elgar,_Edward/7_Lieder/2_Queen_Mary’s_Song/lc6236150.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Elgar,_Edward/7_Lieder/2_Queen_Mary’s_Song/lc6236150.mid_type0.mid"
307,"Elgar,_Edward/7_Lieder/3_A_Song_of_Autumn",A Song of Autumn,5103577,"Elgar,_Edward",Edward Elgar,Male,English composer,3,10,"../Lieder/scores/Elgar,_Edward/7_Lieder/3_A_Song_of_Autumn/lc6236151.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Elgar,_Edward/7_Lieder/3_A_Song_of_Autumn/lc6236151.mid_type0.mid"
308,"Elgar,_Edward/7_Lieder/4_The_Poet’s_Life",The Poet’s Life,5103577,"Elgar,_Edward",Edward Elgar,Male,English composer,3,10,"../Lieder/scores/Elgar,_Edward/7_Lieder/4_The_Poet’s_Life/lc6236152.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Elgar,_Edward/7_Lieder/4_The_Poet’s_Life/lc6236152.mid_type0.mid"
309,"Elgar,_Edward/7_Lieder/5_Through_the_Long_Days",Through the Long Days,5103577,"Elgar,_Edward",Edward Elgar,Male,English composer,3,10,"../Lieder/scores/Elgar,_Edward/7_Lieder/5_Through_the_Long_Days/lc6236153.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Elgar,_Edward/7_Lieder/5_Through_the_Long_Days/lc6236153.mid_type0.mid"
310,"Elgar,_Edward/7_Lieder/6_Rondel",Rondel,5103577,"Elgar,_Edward",Edward Elgar,Male,English composer,3,10,"../Lieder/scores/Elgar,_Edward/7_Lieder/6_Rondel/lc6236154.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Elgar,_Edward/7_Lieder/6_Rondel/lc6236154.mid_type0.mid"
311,"Elgar,_Edward/7_Lieder/7_The_Shepherd’s_Song",The Shepherd’s Song,5103577,"Elgar,_Edward",Edward Elgar,Male,English composer,3,10,"../Lieder/scores/Elgar,_Edward/7_Lieder/7_The_Shepherd’s_Song/lc6236155.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Elgar,_Edward/7_Lieder/7_The_Shepherd’s_Song/lc6236155.mid_type0.mid"
339,"Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/1_Unklarheit",Unklarheit,5106920,"Faltis,_Evelyn",Evelyn Faltis,Female,Bohemian composer,1,4,"../Lieder/scores/Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/1_Unklarheit/lc6595529.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/1_Unklarheit/lc6595529.mid_type0.mid"
340,"Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/2_Zeig_mir_dein_wahres_Bild",Zeig mir dein wahres Bild,5106920,"Faltis,_Evelyn",Evelyn Faltis,Female,Bohemian composer,1,4,"../Lieder/scores/Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/2_Zeig_mir_dein_wahres_Bild/lc6598190.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/2_Zeig_mir_dein_wahres_Bild/lc6598190.mid_type0.mid"
341,"Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/3_Sprich",Sprich,5106920,"Faltis,_Evelyn",Evelyn Faltis,Female,Bohemian composer,1,4,"../Lieder/scores/Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/3_Sprich/lc6598231.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/3_Sprich/lc6598231.mid_type0.mid"
342,"Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/4_Heimkehr",Heimkehr,5106920,"Faltis,_Evelyn",Evelyn Faltis,Female,Bohemian composer,1,4,"../Lieder/scores/Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/4_Heimkehr/lc6598318.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/4_Heimkehr/lc6598318.mid_type0.mid"
343,"Farrenc,_Louise/_/Le_berger_fidèle",Le berger fidèle,5106921,"Farrenc,_Louise",Louise Farrenc,Female,"French composer, virtuosa pianist and teacher",1,1,"../Lieder/scores/Farrenc,_Louise/_/Le_berger_fidèle/lc6598368.mid","['voice', 'other']",False,"../author-profiling-in-symbolic-music/type 0 midis/Farrenc,_Louise/_/Le_berger_fidèle/lc6598368.mid_type0.mid"
344,"Fauré,_Gabriel/3_Songs,_Op.7/1_Après_un_rêve",Après un rêve,5108674,"Fauré,_Gabriel",Gabriel Fauré,Male,"French composer, organist, pianist and teacher",3,12,"../Lieder/scores/Fauré,_Gabriel/3_Songs,_Op.7/1_Après_un_rêve/lc6810863.mid","['other', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Fauré,_Gabriel/3_Songs,_Op.7/1_Après_un_rêve/lc6810863.mid_type0.mid"
