,path,name,set_id,composer_path,composer_name,composer_gender,desc,sets,scores,scores_paths,track_names,contains_piano_track?,type0_path
173,"Chabrier,_Emmanuel/_/Ballade_des_gros_dindons",Ballade des gros dindons,5100086,"Chabrier,_Emmanuel",Emmanuel Chabrier,Male,French Romantic composer and pianist,1,3,"../Lieder/scores/Chabrier,_Emmanuel/_/Ballade_des_gros_dindons/lc6587611.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Chabrier,_Emmanuel/_/Ballade_des_gros_dindons/lc6587611.mid_type0.mid"
174,"Chabrier,_Emmanuel/_/Chanson_pour_Jeanne",Chanson pour Jeanne,5100086,"Chabrier,_Emmanuel",Emmanuel Chabrier,Male,French Romantic composer and pianist,1,3,"../Lieder/scores/Chabrier,_Emmanuel/_/Chanson_pour_Jeanne/lc6497657.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Chabrier,_Emmanuel/_/Chanson_pour_Jeanne/lc6497657.mid_type0.mid"
175,"Chabrier,_Emmanuel/_/Villanelle_des_petits_canards",Villanelle des petits canards,5100086,"Chabrier,_Emmanuel",Emmanuel Chabrier,Male,French Romantic composer and pianist,1,3,"../Lieder/scores/Chabrier,_Emmanuel/_/Villanelle_des_petits_canards/lc5077917.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Chabrier,_Emmanuel/_/Villanelle_des_petits_canards/lc5077917.mid_type0.mid"
207,"Chausson,_Ernest/7_Mélodies,_Op.2/1_Nanny",Nanny,5077648,"Chausson,_Ernest",Ernest Chausson,Male,French composer,2,12,"../Lieder/scores/Chausson,_Ernest/7_Mélodies,_Op.2/1_Nanny/lc5077645.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Chausson,_Ernest/7_Mélodies,_Op.2/1_Nanny/lc5077645.mid_type0.mid"
208,"Chausson,_Ernest/7_Mélodies,_Op.2/2_Le_Charme",Le Charme,5077648,"Chausson,_Ernest",Ernest Chausson,Male,French composer,2,12,"../Lieder/scores/Chausson,_Ernest/7_Mélodies,_Op.2/2_Le_Charme/lc5077651.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Chausson,_Ernest/7_Mélodies,_Op.2/2_Le_Charme/lc5077651.mid_type0.mid"
209,"Chausson,_Ernest/7_Mélodies,_Op.2/3_Les_Papillons",Les Papillons,5077648,"Chausson,_Ernest",Ernest Chausson,Male,French composer,2,12,"../Lieder/scores/Chausson,_Ernest/7_Mélodies,_Op.2/3_Les_Papillons/lc5077660.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Chausson,_Ernest/7_Mélodies,_Op.2/3_Les_Papillons/lc5077660.mid_type0.mid"
210,"Chausson,_Ernest/7_Mélodies,_Op.2/4_La_dernière_feuille",La dernière feuille,5077648,"Chausson,_Ernest",Ernest Chausson,Male,French composer,2,12,"../Lieder/scores/Chausson,_Ernest/7_Mélodies,_Op.2/4_La_dernière_feuille/lc5077675.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Chausson,_Ernest/7_Mélodies,_Op.2/4_La_dernière_feuille/lc5077675.mid_type0.mid"
211,"Chausson,_Ernest/7_Mélodies,_Op.2/5_Sérénade_italienne",Sérénade italienne,5077648,"Chausson,_Ernest",Ernest Chausson,Male,French composer,2,12,"../Lieder/scores/Chausson,_Ernest/7_Mélodies,_Op.2/5_Sérénade_italienne/lc5920728.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Chausson,_Ernest/7_Mélodies,_Op.2/5_Sérénade_italienne/lc5920728.mid_type0.mid"
212,"Chausson,_Ernest/7_Mélodies,_Op.2/6_Hébé",Hébé,5077648,"Chausson,_Ernest",Ernest Chausson,Male,French composer,2,12,"../Lieder/scores/Chausson,_Ernest/7_Mélodies,_Op.2/6_Hébé/lc5161599.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Chausson,_Ernest/7_Mélodies,_Op.2/6_Hébé/lc5161599.mid_type0.mid"
213,"Chausson,_Ernest/7_Mélodies,_Op.2/7_Le_Colibri",Le Colibri,5077648,"Chausson,_Ernest",Ernest Chausson,Male,French composer,2,12,"../Lieder/scores/Chausson,_Ernest/7_Mélodies,_Op.2/7_Le_Colibri/lc5077780.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Chausson,_Ernest/7_Mélodies,_Op.2/7_Le_Colibri/lc5077780.mid_type0.mid"
214,"Chausson,_Ernest/Serres_chaudes,_Op.24/1_Serre_chaude",Serre chaude,5057842,"Chausson,_Ernest",Ernest Chausson,Male,French composer,2,12,"../Lieder/scores/Chausson,_Ernest/Serres_chaudes,_Op.24/1_Serre_chaude/lc5057840.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Chausson,_Ernest/Serres_chaudes,_Op.24/1_Serre_chaude/lc5057840.mid_type0.mid"
215,"Chausson,_Ernest/Serres_chaudes,_Op.24/2_Serre_d’ennui",Serre d’ennui,5057842,"Chausson,_Ernest",Ernest Chausson,Male,French composer,2,12,"../Lieder/scores/Chausson,_Ernest/Serres_chaudes,_Op.24/2_Serre_d’ennui/lc5057844.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Chausson,_Ernest/Serres_chaudes,_Op.24/2_Serre_d’ennui/lc5057844.mid_type0.mid"
216,"Chausson,_Ernest/Serres_chaudes,_Op.24/3_Lassitude",Lassitude,5057842,"Chausson,_Ernest",Ernest Chausson,Male,French composer,2,12,"../Lieder/scores/Chausson,_Ernest/Serres_chaudes,_Op.24/3_Lassitude/lc5057847.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Chausson,_Ernest/Serres_chaudes,_Op.24/3_Lassitude/lc5057847.mid_type0.mid"
217,"Chausson,_Ernest/Serres_chaudes,_Op.24/4_Fauves_las",Fauves las,5057842,"Chausson,_Ernest",Ernest Chausson,Male,French composer,2,12,"../Lieder/scores/Chausson,_Ernest/Serres_chaudes,_Op.24/4_Fauves_las/lc5057851.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Chausson,_Ernest/Serres_chaudes,_Op.24/4_Fauves_las/lc5057851.mid_type0.mid"
218,"Chausson,_Ernest/Serres_chaudes,_Op.24/5_Oraison",Oraison,5057842,"Chausson,_Ernest",Ernest Chausson,Male,French composer,2,12,"../Lieder/scores/Chausson,_Ernest/Serres_chaudes,_Op.24/5_Oraison/lc5057849.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Chausson,_Ernest/Serres_chaudes,_Op.24/5_Oraison/lc5057849.mid_type0.mid"
219,"Coleridge-Taylor,_Samuel/_/Oh,_the_Summer","Oh, the Summer",5103493,"Coleridge-Taylor,_Samuel",Samuel Coleridge-Taylor,Male,English composer and conductor,2,8,"../Lieder/scores/Coleridge-Taylor,_Samuel/_/Oh,_the_Summer/lc6232117.mid","['voice', 'other', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Coleridge-Taylor,_Samuel/_/Oh,_the_Summer/lc6232117.mid_type0.mid"
220,"Coleridge-Taylor,_Samuel/_/Viking_Song",Viking Song,5103493,"Coleridge-Taylor,_Samuel",Samuel Coleridge-Taylor,Male,English composer and conductor,2,8,"../Lieder/scores/Coleridge-Taylor,_Samuel/_/Viking_Song/lc6548435.mid","['voice', 'voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Coleridge-Taylor,_Samuel/_/Viking_Song/lc6548435.mid_type0.mid"
221,"Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/1_Oh_what_comes_over_the_Sea",Oh what comes over the Sea,5103497,"Coleridge-Taylor,_Samuel",Samuel Coleridge-Taylor,Male,English composer and conductor,2,8,"../Lieder/scores/Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/1_Oh_what_comes_over_the_Sea/lc6189652.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/1_Oh_what_comes_over_the_Sea/lc6189652.mid_type0.mid"
222,"Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/2_When_I_am_dead,_my_dearest","When I am dead, my dearest",5103497,"Coleridge-Taylor,_Samuel",Samuel Coleridge-Taylor,Male,English composer and conductor,2,8,"../Lieder/scores/Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/2_When_I_am_dead,_my_dearest/lc6189644.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/2_When_I_am_dead,_my_dearest/lc6189644.mid_type0.mid"
223,"Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/3_Oh,_Roses_for_the_flush_of_youth","Oh, Roses for the flush of youth",5103497,"Coleridge-Taylor,_Samuel",Samuel Coleridge-Taylor,Male,English composer and conductor,2,8,"../Lieder/scores/Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/3_Oh,_Roses_for_the_flush_of_youth/lc6189637.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/3_Oh,_Roses_for_the_flush_of_youth/lc6189637.mid_type0.mid"
224,"Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/4_She_sat_and_sang_alway",She sat and sang alway,5103497,"Coleridge-Taylor,_Samuel",Samuel Coleridge-Taylor,Male,English composer and conductor,2,8,"../Lieder/scores/Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/4_She_sat_and_sang_alway/lc6189628.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/4_She_sat_and_sang_alway/lc6189628.mid_type0.mid"
225,"Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/5_Unmindful_of_the_Roses",Unmindful of the Roses,5103497,"Coleridge-Taylor,_Samuel",Samuel Coleridge-Taylor,Male,English composer and conductor,2,8,"../Lieder/scores/Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/5_Unmindful_of_the_Roses/lc6189622.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/5_Unmindful_of_the_Roses/lc6189622.mid_type0.mid"
226,"Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/6_Too_late_for_love",Too late for love,5103497,"Coleridge-Taylor,_Samuel",Samuel Coleridge-Taylor,Male,English composer and conductor,2,8,"../Lieder/scores/Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/6_Too_late_for_love/lc6189616.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Coleridge-Taylor,_Samuel/6_Sorrow_Songs,_Op.57/6_Too_late_for_love/lc6189616.mid_type0.mid"
227,"Corder,_Frederick/_/O_Sun,_That_Wakenest","O Sun, That Wakenest",5105986,"Corder,_Frederick",Frederick Corder,Male,English composer and music teacher,1,1,"../Lieder/scores/Corder,_Frederick/_/O_Sun,_That_Wakenest/lc6480349.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Corder,_Frederick/_/O_Sun,_That_Wakenest/lc6480349.mid_type0.mid"
228,"Cornelius,_Peter/6_Lieder,_Op.1/1_Untreu",Untreu,5054958,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/6_Lieder,_Op.1/1_Untreu/lc5054931.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/6_Lieder,_Op.1/1_Untreu/lc5054931.mid_type0.mid"
229,"Cornelius,_Peter/6_Lieder,_Op.1/2_Veilchen",Veilchen,5054958,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/6_Lieder,_Op.1/2_Veilchen/lc5054941.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/6_Lieder,_Op.1/2_Veilchen/lc5054941.mid_type0.mid"
230,"Cornelius,_Peter/6_Lieder,_Op.1/3_Wiegenlied",Wiegenlied,5054958,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/6_Lieder,_Op.1/3_Wiegenlied/lc5054946.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/6_Lieder,_Op.1/3_Wiegenlied/lc5054946.mid_type0.mid"
231,"Cornelius,_Peter/6_Lieder,_Op.1/4_Schmetterling",Schmetterling,5054958,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/6_Lieder,_Op.1/4_Schmetterling/lc5054953.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/6_Lieder,_Op.1/4_Schmetterling/lc5054953.mid_type0.mid"
232,"Cornelius,_Peter/6_Lieder,_Op.1/5_Nachts",Nachts,5054958,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/6_Lieder,_Op.1/5_Nachts/lc5054957.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/6_Lieder,_Op.1/5_Nachts/lc5054957.mid_type0.mid"
233,"Cornelius,_Peter/6_Lieder,_Op.1/6_Denkst_du_an_mich",Denkst du an mich?,5054958,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/6_Lieder,_Op.1/6_Denkst_du_an_mich/lc5124429.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/6_Lieder,_Op.1/6_Denkst_du_an_mich/lc5124429.mid_type0.mid"
234,"Cornelius,_Peter/6_Lieder,_Op.5/1_Botschaft",Botschaft,5051360,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/6_Lieder,_Op.5/1_Botschaft/lc5051346.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/6_Lieder,_Op.5/1_Botschaft/lc5051346.mid_type0.mid"
235,"Cornelius,_Peter/6_Lieder,_Op.5/2_Auf_ein_schlummerndes_Kind",Auf ein schlummerndes Kind,5051360,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/6_Lieder,_Op.5/2_Auf_ein_schlummerndes_Kind/lc5051349.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/6_Lieder,_Op.5/2_Auf_ein_schlummerndes_Kind/lc5051349.mid_type0.mid"
236,"Cornelius,_Peter/6_Lieder,_Op.5/3_Auf_eine_Unbekannte",Auf eine Unbekannte,5051360,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/6_Lieder,_Op.5/3_Auf_eine_Unbekannte/lc5051353.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/6_Lieder,_Op.5/3_Auf_eine_Unbekannte/lc5051353.mid_type0.mid"
237,"Cornelius,_Peter/6_Lieder,_Op.5/4_Ode",Ode,5051360,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/6_Lieder,_Op.5/4_Ode/lc5051357.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/6_Lieder,_Op.5/4_Ode/lc5051357.mid_type0.mid"
238,"Cornelius,_Peter/6_Lieder,_Op.5/5_Zum_Ossa_sprach_der_Pelion_(Unerhört)",Zum Ossa sprach der Pelion (Unerhört),5051360,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/6_Lieder,_Op.5/5_Zum_Ossa_sprach_der_Pelion_(Unerhört)/lc5051358.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/6_Lieder,_Op.5/5_Zum_Ossa_sprach_der_Pelion_(Unerhört)/lc5051358.mid_type0.mid"
239,"Cornelius,_Peter/6_Lieder,_Op.5/6_Auftrag",Auftrag,5051360,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/6_Lieder,_Op.5/6_Auftrag/lc5051359.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/6_Lieder,_Op.5/6_Auftrag/lc5051359.mid_type0.mid"
240,"Cornelius,_Peter/An_Bertha,_Op.15/1_Sei_mein!",Sei mein!,5062162,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/An_Bertha,_Op.15/1_Sei_mein!/lc5062156.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/An_Bertha,_Op.15/1_Sei_mein!/lc5062156.mid_type0.mid"
241,"Cornelius,_Peter/An_Bertha,_Op.15/2_Wie_lieb_ich_dich_hab",Wie lieb ich dich hab,5062162,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/An_Bertha,_Op.15/2_Wie_lieb_ich_dich_hab/lc5062158.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/An_Bertha,_Op.15/2_Wie_lieb_ich_dich_hab/lc5062158.mid_type0.mid"
242,"Cornelius,_Peter/An_Bertha,_Op.15/3_In_der_Ferne",In der Ferne,5062162,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/An_Bertha,_Op.15/3_In_der_Ferne/lc5062159.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/An_Bertha,_Op.15/3_In_der_Ferne/lc5062159.mid_type0.mid"
243,"Cornelius,_Peter/An_Bertha,_Op.15/4_Dein_Bildnis",Dein Bildnis,5062162,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/An_Bertha,_Op.15/4_Dein_Bildnis/lc5820797.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/An_Bertha,_Op.15/4_Dein_Bildnis/lc5820797.mid_type0.mid"
244,"Cornelius,_Peter/Liebeslieder,_Op.4/1_In_Lust_und_Schmerzen",In Lust und Schmerzen,5062145,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/Liebeslieder,_Op.4/1_In_Lust_und_Schmerzen/lc5062136.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Liebeslieder,_Op.4/1_In_Lust_und_Schmerzen/lc5062136.mid_type0.mid"
245,"Cornelius,_Peter/Liebeslieder,_Op.4/2_Komm,_wir_wandeln_zusammen","Komm, wir wandeln zusammen",5062145,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/Liebeslieder,_Op.4/2_Komm,_wir_wandeln_zusammen/lc5062139.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Liebeslieder,_Op.4/2_Komm,_wir_wandeln_zusammen/lc5062139.mid_type0.mid"
246,"Cornelius,_Peter/Liebeslieder,_Op.4/3_Möcht’_im_Walde_mit_dir_geh’n",Möcht’ im Walde mit dir geh’n,5062145,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/Liebeslieder,_Op.4/3_Möcht’_im_Walde_mit_dir_geh’n/lc5062141.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Liebeslieder,_Op.4/3_Möcht’_im_Walde_mit_dir_geh’n/lc5062141.mid_type0.mid"
247,"Cornelius,_Peter/Trauer_und_Trost,_Op.3/1_Trauer",Trauer,5043619,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/Trauer_und_Trost,_Op.3/1_Trauer/lc5043594.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Trauer_und_Trost,_Op.3/1_Trauer/lc5043594.mid_type0.mid"
248,"Cornelius,_Peter/Trauer_und_Trost,_Op.3/2_Angedenken",Angedenken,5043619,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/Trauer_und_Trost,_Op.3/2_Angedenken/lc5043586.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Trauer_und_Trost,_Op.3/2_Angedenken/lc5043586.mid_type0.mid"
249,"Cornelius,_Peter/Trauer_und_Trost,_Op.3/3_Ein_Ton",Ein Ton,5043619,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/Trauer_und_Trost,_Op.3/3_Ein_Ton/lc5045654.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Trauer_und_Trost,_Op.3/3_Ein_Ton/lc5045654.mid_type0.mid"
250,"Cornelius,_Peter/Trauer_und_Trost,_Op.3/4_An_den_Traum",An den Traum,5043619,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/Trauer_und_Trost,_Op.3/4_An_den_Traum/lc5043569.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Trauer_und_Trost,_Op.3/4_An_den_Traum/lc5043569.mid_type0.mid"
251,"Cornelius,_Peter/Trauer_und_Trost,_Op.3/5_Treue",Treue,5043619,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/Trauer_und_Trost,_Op.3/5_Treue/lc5043613.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Trauer_und_Trost,_Op.3/5_Treue/lc5043613.mid_type0.mid"
252,"Cornelius,_Peter/Trauer_und_Trost,_Op.3/6_Trost",Trost,5043619,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/Trauer_und_Trost,_Op.3/6_Trost/lc5043618.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Trauer_und_Trost,_Op.3/6_Trost/lc5043618.mid_type0.mid"
253,"Cornelius,_Peter/Weihnachtslieder,_Op.8/1_Christbaum",Christbaum,5110379,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/Weihnachtslieder,_Op.8/1_Christbaum/lc7006856.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Weihnachtslieder,_Op.8/1_Christbaum/lc7006856.mid_type0.mid"
254,"Cornelius,_Peter/Weihnachtslieder,_Op.8/2a_Die_Hirten",Die Hirten,5110379,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/Weihnachtslieder,_Op.8/2a_Die_Hirten/lc7006959.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Weihnachtslieder,_Op.8/2a_Die_Hirten/lc7006959.mid_type0.mid"
255,"Cornelius,_Peter/Weihnachtslieder,_Op.8/2b_Die_Hirten",Die Hirten,5110379,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/Weihnachtslieder,_Op.8/2b_Die_Hirten/lc7008709.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Weihnachtslieder,_Op.8/2b_Die_Hirten/lc7008709.mid_type0.mid"
256,"Cornelius,_Peter/Weihnachtslieder,_Op.8/3a_Die_Könige",Die Könige,5110379,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/Weihnachtslieder,_Op.8/3a_Die_Könige/lc7011202.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Weihnachtslieder,_Op.8/3a_Die_Könige/lc7011202.mid_type0.mid"
257,"Cornelius,_Peter/Weihnachtslieder,_Op.8/3b_Die_Könige",Die Könige,5110379,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/Weihnachtslieder,_Op.8/3b_Die_Könige/lc7011252.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Weihnachtslieder,_Op.8/3b_Die_Könige/lc7011252.mid_type0.mid"
258,"Cornelius,_Peter/Weihnachtslieder,_Op.8/4_Simeon",Simeon,5110379,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/Weihnachtslieder,_Op.8/4_Simeon/lc7018964.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Weihnachtslieder,_Op.8/4_Simeon/lc7018964.mid_type0.mid"
259,"Cornelius,_Peter/Weihnachtslieder,_Op.8/5_Christus_der_Kinderfreund",Christus der Kinderfreund,5110379,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/Weihnachtslieder,_Op.8/5_Christus_der_Kinderfreund/lc7019213.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Weihnachtslieder,_Op.8/5_Christus_der_Kinderfreund/lc7019213.mid_type0.mid"
260,"Cornelius,_Peter/Weihnachtslieder,_Op.8/6_Christkind",Christkind,5110379,"Cornelius,_Peter",Peter Cornelius,Male,German composer,6,33,"../Lieder/scores/Cornelius,_Peter/Weihnachtslieder,_Op.8/6_Christkind/lc7019290.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Cornelius,_Peter/Weihnachtslieder,_Op.8/6_Christkind/lc7019290.mid_type0.mid"
272,"Debussy,_Claude/2_Romances/1_L’âme_évaporée",L’âme évaporée,5110892,"Debussy,_Claude",Claude Debussy,Male,French composer,4,16,"../Lieder/scores/Debussy,_Claude/2_Romances/1_L’âme_évaporée/lc7163829.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Debussy,_Claude/2_Romances/1_L’âme_évaporée/lc7163829.mid_type0.mid"
