,path,name,set_id,composer_path,composer_name,composer_gender,desc,sets,scores,scores_paths,track_names,contains_piano_track?,type0_path
316,"Faisst,_Clara_Mathilda/2_Lieder,_Op.8/1_Die_Insel_der_Vergessenheit",Die Insel der Vergessenheit,5103310,"Faisst,_Clara_Mathilda",Clara Mathilda Faisst,Female,"German composer, pianist and teacher",9,27,"../Lieder/scores/Faisst,_Clara_Mathilda/2_Lieder,_Op.8/1_Die_Insel_der_Vergessenheit/lc6164267.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faisst,_Clara_Mathilda/2_Lieder,_Op.8/1_Die_Insel_der_Vergessenheit/lc6164267.mid_type0.mid"
317,"Faisst,_Clara_Mathilda/2_Lieder,_Op.8/2_Das_mitleidige_Mädel",Das mitleidige Mädel,5103310,"Faisst,_Clara_Mathilda",Clara Mathilda Faisst,Female,"German composer, pianist and teacher",9,27,"../Lieder/scores/Faisst,_Clara_Mathilda/2_Lieder,_Op.8/2_Das_mitleidige_Mädel/lc6164292.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faisst,_Clara_Mathilda/2_Lieder,_Op.8/2_Das_mitleidige_Mädel/lc6164292.mid_type0.mid"
318,"Faisst,_Clara_Mathilda/4_Lieder,_Op._11/1_Wanderlied",Wanderlied,5104223,"Faisst,_Clara_Mathilda",Clara Mathilda Faisst,Female,"German composer, pianist and teacher",9,27,"../Lieder/scores/Faisst,_Clara_Mathilda/4_Lieder,_Op._11/1_Wanderlied/lc6258870.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faisst,_Clara_Mathilda/4_Lieder,_Op._11/1_Wanderlied/lc6258870.mid_type0.mid"
319,"Faisst,_Clara_Mathilda/4_Lieder,_Op._11/2_Riport_a_me_(Piemontesisches_Lied)",Riport a me (Piemontesisches Lied),5104223,"Faisst,_Clara_Mathilda",Clara Mathilda Faisst,Female,"German composer, pianist and teacher",9,27,"../Lieder/scores/Faisst,_Clara_Mathilda/4_Lieder,_Op._11/2_Riport_a_me_(Piemontesisches_Lied)/lc6258930.mid","['other', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faisst,_Clara_Mathilda/4_Lieder,_Op._11/2_Riport_a_me_(Piemontesisches_Lied)/lc6258930.mid_type0.mid"
320,"Faisst,_Clara_Mathilda/4_Lieder,_Op._11/3_Die_innere_Stadt",Die innere Stadt,5104223,"Faisst,_Clara_Mathilda",Clara Mathilda Faisst,Female,"German composer, pianist and teacher",9,27,"../Lieder/scores/Faisst,_Clara_Mathilda/4_Lieder,_Op._11/3_Die_innere_Stadt/lc6259106.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faisst,_Clara_Mathilda/4_Lieder,_Op._11/3_Die_innere_Stadt/lc6259106.mid_type0.mid"
321,"Faisst,_Clara_Mathilda/4_Lieder,_Op._11/4_Dulde,_gedulde_dich_fein","Dulde, gedulde dich fein",5104223,"Faisst,_Clara_Mathilda",Clara Mathilda Faisst,Female,"German composer, pianist and teacher",9,27,"../Lieder/scores/Faisst,_Clara_Mathilda/4_Lieder,_Op._11/4_Dulde,_gedulde_dich_fein/lc6259403.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faisst,_Clara_Mathilda/4_Lieder,_Op._11/4_Dulde,_gedulde_dich_fein/lc6259403.mid_type0.mid"
322,"Faisst,_Clara_Mathilda/4_Lieder,_Op.1/2_Niederländisches_Wiegenlied",Niederländisches Wiegenlied,5104227,"Faisst,_Clara_Mathilda",Clara Mathilda Faisst,Female,"German composer, pianist and teacher",9,27,"../Lieder/scores/Faisst,_Clara_Mathilda/4_Lieder,_Op.1/2_Niederländisches_Wiegenlied/lc6260377.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faisst,_Clara_Mathilda/4_Lieder,_Op.1/2_Niederländisches_Wiegenlied/lc6260377.mid_type0.mid"
323,"Faisst,_Clara_Mathilda/4_Lieder,_Op.1/3_Viel_tausend_Blümlein_auf_der_Au’",Viel tausend Blümlein auf der Au’,5104227,"Faisst,_Clara_Mathilda",Clara Mathilda Faisst,Female,"German composer, pianist and teacher",9,27,"../Lieder/scores/Faisst,_Clara_Mathilda/4_Lieder,_Op.1/3_Viel_tausend_Blümlein_auf_der_Au’/lc6260378.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faisst,_Clara_Mathilda/4_Lieder,_Op.1/3_Viel_tausend_Blümlein_auf_der_Au’/lc6260378.mid_type0.mid"
324,"Faisst,_Clara_Mathilda/4_Lieder,_Op.1/4_Ingeborgs-Lied_aus_dem_fliegenden_Holländer",Ingeborgs-Lied aus dem fliegenden Holländer,5104227,"Faisst,_Clara_Mathilda",Clara Mathilda Faisst,Female,"German composer, pianist and teacher",9,27,"../Lieder/scores/Faisst,_Clara_Mathilda/4_Lieder,_Op.1/4_Ingeborgs-Lied_aus_dem_fliegenden_Holländer/lc6260379.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faisst,_Clara_Mathilda/4_Lieder,_Op.1/4_Ingeborgs-Lied_aus_dem_fliegenden_Holländer/lc6260379.mid_type0.mid"
325,"Faisst,_Clara_Mathilda/4_Lieder,_Op.18/1_Du_liebe_Erde",Du liebe Erde,5106730,"Faisst,_Clara_Mathilda",Clara Mathilda Faisst,Female,"German composer, pianist and teacher",9,27,"../Lieder/scores/Faisst,_Clara_Mathilda/4_Lieder,_Op.18/1_Du_liebe_Erde/lc6570092.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faisst,_Clara_Mathilda/4_Lieder,_Op.18/1_Du_liebe_Erde/lc6570092.mid_type0.mid"
326,"Faisst,_Clara_Mathilda/4_Lieder,_Op.18/2_Lied_der_Nacht",Lied der Nacht,5106730,"Faisst,_Clara_Mathilda",Clara Mathilda Faisst,Female,"German composer, pianist and teacher",9,27,"../Lieder/scores/Faisst,_Clara_Mathilda/4_Lieder,_Op.18/2_Lied_der_Nacht/lc6570192.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faisst,_Clara_Mathilda/4_Lieder,_Op.18/2_Lied_der_Nacht/lc6570192.mid_type0.mid"
327,"Faisst,_Clara_Mathilda/4_Lieder,_Op.18/3_Sehnsucht",Sehnsucht,5106730,"Faisst,_Clara_Mathilda",Clara Mathilda Faisst,Female,"German composer, pianist and teacher",9,27,"../Lieder/scores/Faisst,_Clara_Mathilda/4_Lieder,_Op.18/3_Sehnsucht/lc6570255.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faisst,_Clara_Mathilda/4_Lieder,_Op.18/3_Sehnsucht/lc6570255.mid_type0.mid"
328,"Faisst,_Clara_Mathilda/4_Lieder,_Op.18/4_Neue_Liebe",Neue Liebe,5106730,"Faisst,_Clara_Mathilda",Clara Mathilda Faisst,Female,"German composer, pianist and teacher",9,27,"../Lieder/scores/Faisst,_Clara_Mathilda/4_Lieder,_Op.18/4_Neue_Liebe/lc6570310.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faisst,_Clara_Mathilda/4_Lieder,_Op.18/4_Neue_Liebe/lc6570310.mid_type0.mid"
329,"Faisst,_Clara_Mathilda/5_Lieder,_Op.3/3_Letzter_Wunsch",Letzter Wunsch,5104225,"Faisst,_Clara_Mathilda",Clara Mathilda Faisst,Female,"German composer, pianist and teacher",9,27,"../Lieder/scores/Faisst,_Clara_Mathilda/5_Lieder,_Op.3/3_Letzter_Wunsch/lc6260167.mid","['other', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faisst,_Clara_Mathilda/5_Lieder,_Op.3/3_Letzter_Wunsch/lc6260167.mid_type0.mid"
330,"Faisst,_Clara_Mathilda/5_Lieder,_Op.3/5_In_der_Mondnacht",In der Mondnacht,5104225,"Faisst,_Clara_Mathilda",Clara Mathilda Faisst,Female,"German composer, pianist and teacher",9,27,"../Lieder/scores/Faisst,_Clara_Mathilda/5_Lieder,_Op.3/5_In_der_Mondnacht/lc6260168.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faisst,_Clara_Mathilda/5_Lieder,_Op.3/5_In_der_Mondnacht/lc6260168.mid_type0.mid"
331,"Faisst,_Clara_Mathilda/5_Lieder,_Op.4/1_Liebeslied",Liebeslied,5103264,"Faisst,_Clara_Mathilda",Clara Mathilda Faisst,Female,"German composer, pianist and teacher",9,27,"../Lieder/scores/Faisst,_Clara_Mathilda/5_Lieder,_Op.4/1_Liebeslied/lc6179246.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faisst,_Clara_Mathilda/5_Lieder,_Op.4/1_Liebeslied/lc6179246.mid_type0.mid"
332,"Faisst,_Clara_Mathilda/5_Lieder,_Op.4/2_Auf_den_grünen_Auen",Auf den grünen Auen,5103264,"Faisst,_Clara_Mathilda",Clara Mathilda Faisst,Female,"German composer, pianist and teacher",9,27,"../Lieder/scores/Faisst,_Clara_Mathilda/5_Lieder,_Op.4/2_Auf_den_grünen_Auen/lc6179275.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faisst,_Clara_Mathilda/5_Lieder,_Op.4/2_Auf_den_grünen_Auen/lc6179275.mid_type0.mid"
333,"Faisst,_Clara_Mathilda/5_Lieder,_Op.4/3_Ich_ging_im_Walde_den_alten_Steig",Ich ging im Walde den alten Steig,5103264,"Faisst,_Clara_Mathilda",Clara Mathilda Faisst,Female,"German composer, pianist and teacher",9,27,"../Lieder/scores/Faisst,_Clara_Mathilda/5_Lieder,_Op.4/3_Ich_ging_im_Walde_den_alten_Steig/lc6179292.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faisst,_Clara_Mathilda/5_Lieder,_Op.4/3_Ich_ging_im_Walde_den_alten_Steig/lc6179292.mid_type0.mid"
334,"Faisst,_Clara_Mathilda/5_Lieder,_Op.4/4_Lied",Lied,5103264,"Faisst,_Clara_Mathilda",Clara Mathilda Faisst,Female,"German composer, pianist and teacher",9,27,"../Lieder/scores/Faisst,_Clara_Mathilda/5_Lieder,_Op.4/4_Lied/lc6179305.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faisst,_Clara_Mathilda/5_Lieder,_Op.4/4_Lied/lc6179305.mid_type0.mid"
335,"Faisst,_Clara_Mathilda/5_Lieder,_Op.4/5_Lied_aus_Bosnien",Lied aus Bosnien,5103264,"Faisst,_Clara_Mathilda",Clara Mathilda Faisst,Female,"German composer, pianist and teacher",9,27,"../Lieder/scores/Faisst,_Clara_Mathilda/5_Lieder,_Op.4/5_Lied_aus_Bosnien/lc6179338.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faisst,_Clara_Mathilda/5_Lieder,_Op.4/5_Lied_aus_Bosnien/lc6179338.mid_type0.mid"
336,"Faisst,_Clara_Mathilda/5_Lieder,_Op.6/1_Ich_glaub’,_lieber_Schatz","Ich glaub’, lieber Schatz..",5104226,"Faisst,_Clara_Mathilda",Clara Mathilda Faisst,Female,"German composer, pianist and teacher",9,27,"../Lieder/scores/Faisst,_Clara_Mathilda/5_Lieder,_Op.6/1_Ich_glaub’,_lieber_Schatz/lc6259566.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faisst,_Clara_Mathilda/5_Lieder,_Op.6/1_Ich_glaub’,_lieber_Schatz/lc6259566.mid_type0.mid"
337,"Faisst,_Clara_Mathilda/5_Lieder,_Op.6/2_Hast_nicht_ein_einzig_Mal_zurückgeschaut",Hast nicht ein einzig Mal zurückgeschaut,5104226,"Faisst,_Clara_Mathilda",Clara Mathilda Faisst,Female,"German composer, pianist and teacher",9,27,"../Lieder/scores/Faisst,_Clara_Mathilda/5_Lieder,_Op.6/2_Hast_nicht_ein_einzig_Mal_zurückgeschaut/lc6259568.mid","['other', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faisst,_Clara_Mathilda/5_Lieder,_Op.6/2_Hast_nicht_ein_einzig_Mal_zurückgeschaut/lc6259568.mid_type0.mid"
338,"Faisst,_Clara_Mathilda/5_Lieder,_Op.6/4_Jugend",Jugend,5104226,"Faisst,_Clara_Mathilda",Clara Mathilda Faisst,Female,"German composer, pianist and teacher",9,27,"../Lieder/scores/Faisst,_Clara_Mathilda/5_Lieder,_Op.6/4_Jugend/lc6259569.mid","['other', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faisst,_Clara_Mathilda/5_Lieder,_Op.6/4_Jugend/lc6259569.mid_type0.mid"
339,"Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/1_Unklarheit",Unklarheit,5106920,"Faltis,_Evelyn",Evelyn Faltis,Female,Bohemian composer,1,4,"../Lieder/scores/Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/1_Unklarheit/lc6595529.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/1_Unklarheit/lc6595529.mid_type0.mid"
340,"Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/2_Zeig_mir_dein_wahres_Bild",Zeig mir dein wahres Bild,5106920,"Faltis,_Evelyn",Evelyn Faltis,Female,Bohemian composer,1,4,"../Lieder/scores/Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/2_Zeig_mir_dein_wahres_Bild/lc6598190.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/2_Zeig_mir_dein_wahres_Bild/lc6598190.mid_type0.mid"
341,"Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/3_Sprich",Sprich,5106920,"Faltis,_Evelyn",Evelyn Faltis,Female,Bohemian composer,1,4,"../Lieder/scores/Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/3_Sprich/lc6598231.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/3_Sprich/lc6598231.mid_type0.mid"
342,"Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/4_Heimkehr",Heimkehr,5106920,"Faltis,_Evelyn",Evelyn Faltis,Female,Bohemian composer,1,4,"../Lieder/scores/Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/4_Heimkehr/lc6598318.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Faltis,_Evelyn/Lieder_fernen_Gedenkens,_Op._posth/4_Heimkehr/lc6598318.mid_type0.mid"
343,"Farrenc,_Louise/_/Le_berger_fidèle",Le berger fidèle,5106921,"Farrenc,_Louise",Louise Farrenc,Female,"French composer, virtuosa pianist and teacher",1,1,"../Lieder/scores/Farrenc,_Louise/_/Le_berger_fidèle/lc6598368.mid","['voice', 'other']",False,"../author-profiling-in-symbolic-music/type 0 midis/Farrenc,_Louise/_/Le_berger_fidèle/lc6598368.mid_type0.mid"
344,"Fauré,_Gabriel/3_Songs,_Op.7/1_Après_un_rêve",Après un rêve,5108674,"Fauré,_Gabriel",Gabriel Fauré,Male,"French composer, organist, pianist and teacher",3,12,"../Lieder/scores/Fauré,_Gabriel/3_Songs,_Op.7/1_Après_un_rêve/lc6810863.mid","['other', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Fauré,_Gabriel/3_Songs,_Op.7/1_Après_un_rêve/lc6810863.mid_type0.mid"
345,"Fauré,_Gabriel/3_Songs,_Op.7/2_Hymne",Hymne,5108674,"Fauré,_Gabriel",Gabriel Fauré,Male,"French composer, organist, pianist and teacher",3,12,"../Lieder/scores/Fauré,_Gabriel/3_Songs,_Op.7/2_Hymne/lc6772652.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Fauré,_Gabriel/3_Songs,_Op.7/2_Hymne/lc6772652.mid_type0.mid"
346,"Fauré,_Gabriel/3_Songs,_Op.7/3_Barcarolle",Barcarolle,5108674,"Fauré,_Gabriel",Gabriel Fauré,Male,"French composer, organist, pianist and teacher",3,12,"../Lieder/scores/Fauré,_Gabriel/3_Songs,_Op.7/3_Barcarolle/lc6772888.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Fauré,_Gabriel/3_Songs,_Op.7/3_Barcarolle/lc6772888.mid_type0.mid"
347,"Fauré,_Gabriel/4_Songs,_Op.51/1_Larmes",Larmes,5102376,"Fauré,_Gabriel",Gabriel Fauré,Male,"French composer, organist, pianist and teacher",3,12,"../Lieder/scores/Fauré,_Gabriel/4_Songs,_Op.51/1_Larmes/lc6135958.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Fauré,_Gabriel/4_Songs,_Op.51/1_Larmes/lc6135958.mid_type0.mid"
348,"Fauré,_Gabriel/4_Songs,_Op.51/2_Au_cimetière",Au cimetière,5102376,"Fauré,_Gabriel",Gabriel Fauré,Male,"French composer, organist, pianist and teacher",3,12,"../Lieder/scores/Fauré,_Gabriel/4_Songs,_Op.51/2_Au_cimetière/lc6137985.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Fauré,_Gabriel/4_Songs,_Op.51/2_Au_cimetière/lc6137985.mid_type0.mid"
349,"Fauré,_Gabriel/4_Songs,_Op.51/3_Spleen",Spleen,5102376,"Fauré,_Gabriel",Gabriel Fauré,Male,"French composer, organist, pianist and teacher",3,12,"../Lieder/scores/Fauré,_Gabriel/4_Songs,_Op.51/3_Spleen/lc6141092.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Fauré,_Gabriel/4_Songs,_Op.51/3_Spleen/lc6141092.mid_type0.mid"
350,"Fauré,_Gabriel/4_Songs,_Op.51/4_La_rose",La rose,5102376,"Fauré,_Gabriel",Gabriel Fauré,Male,"French composer, organist, pianist and teacher",3,12,"../Lieder/scores/Fauré,_Gabriel/4_Songs,_Op.51/4_La_rose/lc6138105.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Fauré,_Gabriel/4_Songs,_Op.51/4_La_rose/lc6138105.mid_type0.mid"
351,"Fauré,_Gabriel/Cinq_Mélodies,_Op.58/1_Mandoline",Mandoline,5099424,"Fauré,_Gabriel",Gabriel Fauré,Male,"French composer, organist, pianist and teacher",3,12,"../Lieder/scores/Fauré,_Gabriel/Cinq_Mélodies,_Op.58/1_Mandoline/lc5598547.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Fauré,_Gabriel/Cinq_Mélodies,_Op.58/1_Mandoline/lc5598547.mid_type0.mid"
352,"Fauré,_Gabriel/Cinq_Mélodies,_Op.58/2_En_sourdine",En sourdine,5099424,"Fauré,_Gabriel",Gabriel Fauré,Male,"French composer, organist, pianist and teacher",3,12,"../Lieder/scores/Fauré,_Gabriel/Cinq_Mélodies,_Op.58/2_En_sourdine/lc5626070.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Fauré,_Gabriel/Cinq_Mélodies,_Op.58/2_En_sourdine/lc5626070.mid_type0.mid"
353,"Fauré,_Gabriel/Cinq_Mélodies,_Op.58/3_Green",Green,5099424,"Fauré,_Gabriel",Gabriel Fauré,Male,"French composer, organist, pianist and teacher",3,12,"../Lieder/scores/Fauré,_Gabriel/Cinq_Mélodies,_Op.58/3_Green/lc5627879.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Fauré,_Gabriel/Cinq_Mélodies,_Op.58/3_Green/lc5627879.mid_type0.mid"
354,"Fauré,_Gabriel/Cinq_Mélodies,_Op.58/4_A_Clymène",A Clymène,5099424,"Fauré,_Gabriel",Gabriel Fauré,Male,"French composer, organist, pianist and teacher",3,12,"../Lieder/scores/Fauré,_Gabriel/Cinq_Mélodies,_Op.58/4_A_Clymène/lc5612951.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Fauré,_Gabriel/Cinq_Mélodies,_Op.58/4_A_Clymène/lc5612951.mid_type0.mid"
355,"Fauré,_Gabriel/Cinq_Mélodies,_Op.58/5_C’est_l’extase",C’est l’extase,5099424,"Fauré,_Gabriel",Gabriel Fauré,Male,"French composer, organist, pianist and teacher",3,12,"../Lieder/scores/Fauré,_Gabriel/Cinq_Mélodies,_Op.58/5_C’est_l’extase/lc5605080.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Fauré,_Gabriel/Cinq_Mélodies,_Op.58/5_C’est_l’extase/lc5605080.mid_type0.mid"
356,"Ferrari,_Gabrielle/_/Le_Sommeil",Le Sommeil,5079368,"Ferrari,_Gabrielle",Gabrielle Ferrari,Female,French pianist and composer,1,2,"../Lieder/scores/Ferrari,_Gabrielle/_/Le_Sommeil/lc6567603.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Ferrari,_Gabrielle/_/Le_Sommeil/lc6567603.mid_type0.mid"
357,"Ferrari,_Gabrielle/_/Lontan_dagli_occhi,_lontan_dal_cuore,_Op.17","Lontan dagli occhi, lontan dal cuore, Op.17",5079368,"Ferrari,_Gabrielle",Gabrielle Ferrari,Female,French pianist and composer,1,2,"../Lieder/scores/Ferrari,_Gabrielle/_/Lontan_dagli_occhi,_lontan_dal_cuore,_Op.17/lc6568021.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Ferrari,_Gabrielle/_/Lontan_dagli_occhi,_lontan_dal_cuore,_Op.17/lc6568021.mid_type0.mid"
358,"Franz,_Robert/12_Gesänge,_Op.1/02_Nachtlied",Nachtlied,5099780,"Franz,_Robert",Robert Franz,Male,German composer,7,48,"../Lieder/scores/Franz,_Robert/12_Gesänge,_Op.1/02_Nachtlied/lc5660578.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/12_Gesänge,_Op.1/02_Nachtlied/lc5660578.mid_type0.mid"
359,"Franz,_Robert/12_Gesänge,_Op.1/03_Die_Lotosblume",Die Lotosblume,5099780,"Franz,_Robert",Robert Franz,Male,German composer,7,48,"../Lieder/scores/Franz,_Robert/12_Gesänge,_Op.1/03_Die_Lotosblume/lc5660581.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/12_Gesänge,_Op.1/03_Die_Lotosblume/lc5660581.mid_type0.mid"
360,"Franz,_Robert/12_Gesänge,_Op.1/04_Nun_holt_mir_eine_Kanne_Wein",Nun holt mir eine Kanne Wein,5099780,"Franz,_Robert",Robert Franz,Male,German composer,7,48,"../Lieder/scores/Franz,_Robert/12_Gesänge,_Op.1/04_Nun_holt_mir_eine_Kanne_Wein/lc5798936.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/12_Gesänge,_Op.1/04_Nun_holt_mir_eine_Kanne_Wein/lc5798936.mid_type0.mid"
361,"Franz,_Robert/12_Gesänge,_Op.1/05_O_säh_ich_auf_der_Haide_dort",O säh ich auf der Haide dort,5099780,"Franz,_Robert",Robert Franz,Male,German composer,7,48,"../Lieder/scores/Franz,_Robert/12_Gesänge,_Op.1/05_O_säh_ich_auf_der_Haide_dort/lc5660558.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/12_Gesänge,_Op.1/05_O_säh_ich_auf_der_Haide_dort/lc5660558.mid_type0.mid"
362,"Franz,_Robert/12_Gesänge,_Op.1/06_Tanzlied_im_Mai",Tanzlied im Mai,5099780,"Franz,_Robert",Robert Franz,Male,German composer,7,48,"../Lieder/scores/Franz,_Robert/12_Gesänge,_Op.1/06_Tanzlied_im_Mai/lc5667967.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/12_Gesänge,_Op.1/06_Tanzlied_im_Mai/lc5667967.mid_type0.mid"
363,"Franz,_Robert/12_Gesänge,_Op.1/07_Sonntag",Sonntag,5099780,"Franz,_Robert",Robert Franz,Male,German composer,7,48,"../Lieder/scores/Franz,_Robert/12_Gesänge,_Op.1/07_Sonntag/lc5799023.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/12_Gesänge,_Op.1/07_Sonntag/lc5799023.mid_type0.mid"
364,"Franz,_Robert/12_Gesänge,_Op.1/09_Jagdlied",Jagdlied,5099780,"Franz,_Robert",Robert Franz,Male,German composer,7,48,"../Lieder/scores/Franz,_Robert/12_Gesänge,_Op.1/09_Jagdlied/lc5800627.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/12_Gesänge,_Op.1/09_Jagdlied/lc5800627.mid_type0.mid"
365,"Franz,_Robert/12_Gesänge,_Op.1/10_Schlummerlied",Schlummerlied,5099780,"Franz,_Robert",Robert Franz,Male,German composer,7,48,"../Lieder/scores/Franz,_Robert/12_Gesänge,_Op.1/10_Schlummerlied/lc5801742.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/12_Gesänge,_Op.1/10_Schlummerlied/lc5801742.mid_type0.mid"
366,"Franz,_Robert/12_Gesänge,_Op.1/12_In_meinem_Garten_die_Nelken",In meinem Garten die Nelken,5099780,"Franz,_Robert",Robert Franz,Male,German composer,7,48,"../Lieder/scores/Franz,_Robert/12_Gesänge,_Op.1/12_In_meinem_Garten_die_Nelken/lc5801830.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/12_Gesänge,_Op.1/12_In_meinem_Garten_die_Nelken/lc5801830.mid_type0.mid"
367,"Franz,_Robert/6_Gesänge,_Op.10/1_Für_Musik",Für Musik,5109140,"Franz,_Robert",Robert Franz,Male,German composer,7,48,"../Lieder/scores/Franz,_Robert/6_Gesänge,_Op.10/1_Für_Musik/lc6806626.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/6_Gesänge,_Op.10/1_Für_Musik/lc6806626.mid_type0.mid"
368,"Franz,_Robert/6_Gesänge,_Op.10/2_Stille_Sicherheit",Stille Sicherheit,5109140,"Franz,_Robert",Robert Franz,Male,German composer,7,48,"../Lieder/scores/Franz,_Robert/6_Gesänge,_Op.10/2_Stille_Sicherheit/lc6808938.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/6_Gesänge,_Op.10/2_Stille_Sicherheit/lc6808938.mid_type0.mid"
369,"Franz,_Robert/6_Gesänge,_Op.10/3_Mutter,_o_sing’_mich_zur_Ruh’!","Mutter, o sing’ mich zur Ruh’!",5109140,"Franz,_Robert",Robert Franz,Male,German composer,7,48,"../Lieder/scores/Franz,_Robert/6_Gesänge,_Op.10/3_Mutter,_o_sing’_mich_zur_Ruh’!/lc6826058.mid","['voice', 'piano', 'piano']",True,"../author-profiling-in-symbolic-music/type 0 midis/Franz,_Robert/6_Gesänge,_Op.10/3_Mutter,_o_sing’_mich_zur_Ruh’!/lc6826058.mid_type0.mid"
